evaluation,fitness,best_fitness,measured_fitness,best_measured_fitness,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
14125,92.52302221,8.971175511,88.81302221,5.261175511,1.9111,-3.0808,2.3741,3.4273,3.163,3.0875,0.83998,-1.9824,-2.5275,1.6428
15848,31.36162415,6.272567684,27.65162415,2.562567684,3.0958,-0.49552,2.779,4.4759,3.6842,3.6937,0.11909,-1.9824,-2.6576,0.71154
17782,10.0293505,5.039559179,6.319350497,1.329559179,2.148,-2.2938,1.7679,3.9516,2.4815,3.1731,0.11909,-2.4019,-1.9213,1.053
19952,3.733208014,3.503937836,0.02320801398,-0.2060621641,3.0958,-2.2938,1.7679,3.9516,3.163,3.6581,0.11909,-1.9824,-2.3603,0.67552
22387,140.9812984,2.141405544,137.2712984,-1.568594456,2.6106,-1.8156,1.5196,3.7368,2.8141,3.6581,0.0032079,-2.1972,-2.0881,0.67552
25118,48.46369767,0.549971006,44.75369767,-3.160028994,2.0848,-1.6523,1.88,3.9879,3.693,3.578,0.15675,-1.9209,-2.5209,1.0047
28183,107.5848645,0.549971006,103.8748645,-3.160028994,2.8474,-2.0489,1.895,4.0108,2.9844,3.7852,0.30793,-2.0924,-2.4636,0.55182
31622,40.78223177,0.5381584718,37.07223177,-3.171841528,3.2946,-2.4023,1.6662,3.8298,3.2303,3.7598,0.077672,-1.9205,-2.2843,0.75044
35481,15.42049282,0.5175454463,11.71049282,-3.192454554,3.223,-2.1545,1.7028,3.8768,3.1038,3.7106,0.23415,-1.9558,-2.3364,0.67552
39810,0.290969252,0.2637724165,-3.419030748,-3.446227584,3.1315,-2.2938,1.776,3.9235,3.163,3.6707,0.15675,-1.9824,-2.3364,0.67552
44668,0.4655527869,0.06625557465,-3.244447213,-3.643744425,3.1092,-2.2938,1.8091,3.8961,3.1536,3.6707,0.15675,-2.001,-2.3364,0.67552
50118,0.7104332989,0.03299416181,-2.999566701,-3.677005838,3.1217,-2.3148,1.7944,3.8996,3.1536,3.6707,0.15675,-2.0001,-2.3255,0.68614
56234,0.1961551067,0.007694850114,-3.513844893,-3.70230515,3.1217,-2.3045,1.7765,3.9061,3.1536,3.6796,0.15963,-1.9973,-2.3308,0.67743
63095,0.002304558238,0.001706333029,-3.707695442,-3.708293667,3.1195,-2.2953,1.7843,3.909,3.1536,3.6724,0.15963,-1.9925,-2.335,0.67199
70794,0.0007966968325,0.0002622653283,-3.709203303,-3.709737735,3.1202,-2.2953,1.7821,3.9109,3.1526,3.6719,0.15963,-1.992,-2.335,0.67199
79432,0.000247869384,5.314052753e-05,-3.709752131,-3.709946859,3.1207,-2.2953,1.783,3.9106,3.153,3.6719,0.15945,-1.9922,-2.3352,0.67199
89125,0.0001014293788,3.666443045e-06,-3.709898571,-3.709996334,3.1203,-2.2955,1.7831,3.9105,3.1527,3.6719,0.1591,-1.9921,-2.3351,0.67208
100000,3.20019021e-06,5.373469412e-07,-3.7099968,-3.709999463,3.1201,-2.2952,1.7832,3.9104,3.1528,3.672,0.15921,-1.992,-2.3352,0.67199
112201,1.471466894e-06,4.62838714e-08,-3.709998529,-3.709999954,3.12,-2.2952,1.7832,3.9104,3.1528,3.672,0.15919,-1.992,-2.3352,0.67199
116526,3.598492171e-09,3.598492171e-09,-3.709999996,-3.709999996,3.12,-2.2952,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
116527,4.393398623e-08,3.598492171e-09,-3.709999956,-3.709999996,3.12,-2.2952,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
1,304.4699049,304.4699049,436.6499049,436.6499049,-3.876,-1.993,-4.4076,1.1351,0.60076,-4.0493,-2.4206,-2.1075,1.6436,0.45671
2,301.1453666,301.1453666,433.3253666,433.3253666,-3.876,-1.993,-4.4076,1.1351,0.60076,-4.0493,-2.4206,-2.0825,1.6436,0.45671
3,305.2759332,301.1453666,437.4559332,433.3253666,-3.876,-1.968,-4.4076,1.1351,0.60076,-4.0493,-2.4206,-2.1075,1.6436,0.45671
4,304.0150896,301.1453666,436.1950896,433.3253666,-3.876,-2.018,-4.4076,1.1351,0.60076,-4.0493,-2.4206,-2.1075,1.6436,0.45671
5,303.5532738,301.1453666,435.7332738,433.3253666,-3.876,-1.993,-4.4076,1.1101,0.60076,-4.0493,-2.4206,-2.1075,1.6436,0.45671
6,303.866711,301.1453666,436.046711,433.3253666,-3.876,-1.993,-4.4076,1.1351,0.60076,-4.0493,-2.4206,-2.1075,1.6686,0.45671
7,305.0943455,301.1453666,437.2743455,433.3253666,-3.876,-1.993,-4.4076,1.1351,0.60076,-4.0493,-2.4206,-2.1075,1.6186,0.45671
8,303.5532738,301.1453666,435.7332738,433.3253666,-3.876,-1.993,-4.4076,1.1101,0.60076,-4.0493,-2.4206,-2.1075,1.6436,0.45671
10,303.5532738,301.1453666,435.7332738,433.3253666,-3.876,-1.993,-4.4076,1.1101,0.60076,-4.0493,-2.4206,-2.1075,1.6436,0.45671
11,304.7047274,301.1453666,436.8847274,433.3253666,-3.876,-1.993,-4.4076,1.1351,0.57576,-4.0493,-2.4206,-2.1075,1.6436,0.45671
12,305.2759332,301.1453666,437.4559332,433.3253666,-3.876,-1.968,-4.4076,1.1351,0.60076,-4.0493,-2.4206,-2.1075,1.6436,0.45671
14,304.0150896,301.1453666,436.1950896,433.3253666,-3.876,-2.018,-4.4076,1.1351,0.60076,-4.0493,-2.4206,-2.1075,1.6436,0.45671
15,304.3381513,301.1453666,436.5181513,433.3253666,-3.876,-1.993,-4.4076,1.1351,0.60076,-4.0589,-2.4206,-2.1075,1.6436,0.45671
17,306.5732024,301.1453666,438.7532024,433.3253666,-3.876,-1.993,-4.4076,1.1351,0.60076,-4.0493,-2.4206,-2.1075,1.6436,0.48171
19,305.0943455,301.1453666,437.2743455,433.3253666,-3.876,-1.993,-4.4076,1.1351,0.60076,-4.0493,-2.4206,-2.1075,1.6186,0.45671
22,306.3624933,301.1453666,438.5424933,433.3253666,-3.876,-1.993,-4.3826,1.1351,0.57576,-4.0493,-2.4206,-2.1075,1.6436,0.45671
25,300.2287355,300.2008344,432.4087355,432.3808344,-3.876,-1.993,-4.4076,1.1101,0.60076,-4.0493,-2.4206,-2.0825,1.6436,0.45671
28,303.1598501,300.2008344,435.3398501,432.3808344,-3.876,-1.993,-4.4136,1.1101,0.60076,-4.0493,-2.4206,-2.1075,1.6436,0.45671
31,303.7177436,300.2008344,435.8977436,432.3808344,-3.876,-1.993,-4.4136,1.1351,0.60076,-4.0243,-2.4206,-2.1075,1.6436,0.45671
35,303.7880963,300.2008344,435.9680963,432.3808344,-3.876,-1.993,-4.4076,1.1101,0.57576,-4.0493,-2.4206,-2.1075,1.6436,0.45671
39,305.5244769,300.2008344,437.7044769,432.3808344,-3.876,-1.993,-4.3826,1.1351,0.60076,-4.0493,-2.4206,-2.1075,1.6686,0.45671
44,306.7685585,299.9952269,438.9485585,432.1752269,-3.876,-1.993,-4.4076,1.1101,0.62576,-4.0493,-2.4456,-2.1075,1.6436,0.45671
50,302.7641331,297.7250613,434.9441331,429.9050613,-3.876,-1.993,-4.4076,1.1101,0.60076,-4.0493,-2.4456,-2.0825,1.6436,0.45671
56,309.0788024,297.7250613,441.2588024,429.9050613,-3.876,-1.993,-4.4076,1.1101,0.60076,-4.0493,-2.4456,-2.1325,1.6436,0.45671
63,304.2708292,297.7250613,436.4508292,429.9050613,-3.876,-1.993,-4.4136,1.1351,0.60076,-4.0493,-2.4456,-2.1075,1.6186,0.43171
70,304.9352852,297.7250613,437.1152852,429.9050613,-3.8872,-1.968,-4.4136,1.1351,0.60076,-4.0493,-2.4206,-2.1075,1.6686,0.45671
79,301.7066056,297.7250613,433.8866056,429.9050613,-3.876,-1.993,-4.4076,1.1601,0.60076,-4.0243,-2.4206,-2.0825,1.6686,0.45671
89,306.4878791,297.4663613,438.6678791,429.6463613,-3.8872,-1.993,-4.3826,1.1351,0.60076,-4.0493,-2.3956,-2.1325,1.6186,0.45671
100,300.4546123,297.4663613,432.6346123,429.6463613,-3.8872,-1.993,-4.4076,1.1101,0.60076,-4.0493,-2.4456,-2.0825,1.6436,0.43171
112,303.0386095,297.4663613,435.2186095,429.6463613,-3.876,-2.018,-4.4136,1.1601,0.57576,-4.0493,-2.4206,-2.1075,1.6186,0.43171
125,314.6589468,297.4663613,446.8389468,429.6463613,-3.876,-1.968,-4.4136,1.1601,0.60076,-4.0493,-2.4456,-2.1325,1.6186,0.48171
141,305.0605242,297.4663613,437.2405242,429.6463613,-3.876,-1.968,-4.4136,1.1601,0.57576,-4.0243,-2.4206,-2.0825,1.6436,0.48171
158,308.9604036,297.4663613,441.1404036,429.6463613,-3.876,-2.018,-4.3826,1.1351,0.57576,-4.0589,-2.4456,-2.1325,1.6186,0.43171
177,303.2800326,293.3334141,435.4600326,425.5134141,-3.8872,-1.968,-4.3826,1.1101,0.60076,-4.0589,-2.3956,-2.1325,1.6186,0.43171
199,297.5023219,293.0318838,429.6823219,425.2118838,-3.8872,-2.018,-4.4136,1.1101,0.57576,-4.0243,-2.3956,-2.0825,1.6686,0.48171
223,303.9193799,293.0318838,436.0993799,425.2118838,-3.8872,-1.968,-4.4136,1.1101,0.57576,-4.0243,-2.4206,-2.1325,1.6686,0.43171
251,304.8733293,292.1987117,437.0533293,424.3787117,-3.8872,-1.993,-4.3826,1.1601,0.62576,-4.0243,-2.4456,-2.0825,1.6436,0.43171
281,301.5044147,291.0724897,433.6844147,423.2524897,-3.876,-1.993,-4.4076,1.1351,0.60076,-4.0493,-2.4206,-2.1075,1.6436,0.43171
316,300.4170311,291.0724897,432.5970311,423.2524897,-3.851,-2.018,-4.4136,1.1601,0.57864,-4.0589,-2.4483,-2.0784,1.6235,0.43171
354,302.228419,291.0724897,434.408419,423.2524897,-3.851,-1.968,-4.4136,1.1601,0.57576,-4.0589,-2.4456,-2.0825,1.6186,0.43171
398,298.0232789,285.843404,430.2032789,418.023404,-3.851,-2.0217,-4.4136,1.1351,0.57576,-4.0589,-2.3888,-2.1325,1.6186,0.43171
446,296.848474,285.843404,429.028474,418.023404,-3.851,-1.993,-4.3826,1.1601,0.62576,-4.0589,-2.3956,-2.0825,1.6436,0.43171
501,296.3611635,285.843404,428.5411635,418.023404,-3.8872,-1.968,-4.4136,1.1601,0.57576,-4.0589,-2.3956,-2.0825,1.6686,0.43171
562,286.1202929,277.702799,418.3002929,409.882799,-3.876,-1.993,-4.4076,1.1351,0.60076,-4.0493,-2.4206,-1.9382,1.6788,0.45671
630,285.9023887,277.702799,418.0823887,409.882799,-3.876,-1.993,-4.4076,1.1218,0.60076,-3.9791,-2.3942,-2.0638,1.7017,0.43303
707,288.9759566,277.702799,421.1559566,409.882799,-3.8586,-1.993,-4.4136,1.1676,0.57576,-4.0243,-2.3631,-2.0832,1.6818,0.44195
794,282.7103739,273.1052874,414.8903739,405.2852874,-3.876,-1.993,-4.4076,1.1351,0.60076,-4.0558,-2.3191,-2.0825,1.717,0.43171
891,274.9409901,262.9768891,407.1209901,395.1568891,-3.876,-1.993,-4.4076,1.1351,0.60076,-4.0074,-2.3793,-1.9382,1.6686,0.4273
1000,280.307118,255.4759145,412.487118,387.6559145,-3.8663,-1.9501,-4.4231,1.1351,0.5929,-4.0329,-2.3631,-2.0304,1.7167,0.44622
1122,261.2567737,250.4162344,393.4367737,382.5962344,-3.867,-1.993,-4.4422,1.1351,0.60076,-3.9032,-2.3191,-2.0304,1.6436,0.42404
1258,261.0646388,250.4162344,393.2446388,382.5962344,-3.876,-1.993,-4.4076,1.1351,0.60076,-3.7123,-2.3662,-2.0459,1.725,0.45671
1412,261.9541851,242.6298176,394.1341851,374.8098176,-3.876,-1.993,-4.4076,1.1218,0.60076,-3.9527,-2.3111,-1.8991,1.6879,0.38545
1584,243.9817214,241.670086,376.1617214,373.850086,-3.8522,-1.993,-4.4181,1.0753,0.60076,-3.8411,-2.3191,-1.9382,1.6937,0.4028
1778,269.5357494,232.4578421,401.7157494,364.6378421,-3.8387,-2.0214,-4.4155,1.1239,0.58814,-4.0589,-2.3098,-2.0041,1.6818,0.41695
1995,239.7876815,230.7141195,371.9676815,362.8941195,-3.8591,-1.993,-4.4076,1.0953,0.60076,-3.7821,-2.2815,-1.9035,1.6686,0.41155
2238,277.0019749,132.705625,409.1819749,264.885625,-3.8591,0.0069887,-4.4076,1.0953,0.60076,-1.1532,-2.2815,0.096519,-0.33143,2.4116
2511,195.7440678,121.3479595,327.9240678,253.5279595,-3.8591,-3.993,-0.79186,1.0953,0.60076,-3.1532,-2.2815,-1.9035,1.6686,0.41155
2818,79.52925383,72.8385347,211.7092538,205.0185347,-3.8591,0.0069887,0.75832,1.0953,-1.3992,-1.1532,-2.2815,0.096519,1.6686,0.41155
3162,128.5873359,38.98432835,260.7673359,171.1643284,-1.8591,3.2875,0.76907,-0.42605,-1.3992,-1.1532,-0.28148,0.59238,1.6686,1.5686
3548,49.93192839,29.55761077,182.1119284,161.7376108,-2.7867,0.0069887,3.5909,-0.78238,-1.3992,-1.1532,-2.2815,0.096519,-0.33143,0.41155
3981,65.83433855,17.97502767,198.0143386,150.1550277,-3.8591,3.4869,1.8467,-2.8139,-1.8597,-1.5285,-2.2815,0.4216,1.6686,0.41155
4466,56.00131731,17.97502767,188.1813173,150.1550277,-3.8591,1.4564,-0.2878,-1.9748,-1.3992,0.2715,-2.2815,0.096519,1.6686,0.41155
5011,235.8649224,17.51733213,368.0449224,149.6973321,-0.18577,-0.74357,-0.2878,-4.1748,-2.9737,0.2715,-3.0839,-1.9035,0.068574,-1.1884
5623,34.25942172,13.10818846,166.4394217,145.2881885,-3.8591,1.4564,5.0,-1.9748,-2.6352,-1.5285,-2.2815,0.096519,1.0645,0.41155
6309,76.5974101,10.09343779,208.7774101,142.2734378,-5.0,1.4564,5.0,-3.7348,-2.4596,-2.9685,-3.5615,0.096519,0.92786,0.41155
7079,97.47418939,6.492469666,229.6541894,138.6724697,-5.0,-0.30357,5.0,-1.9748,-0.65963,-0.088497,-3.5615,-1.5079,1.569,0.41155
7943,79.62240126,6.492469666,211.8024013,138.6724697,-5.0,3.2164,5.0,-3.9455,-0.65963,-1.5285,-3.5615,1.6965,1.3194,0.41155
8912,49.08299648,6.492469666,181.2629965,138.6724697,-2.8351,-0.33139,5.0,-0.56676,-2.4596,-0.3765,-2.2815,0.096519,1.9519,0.41155
10000,11.95550704,4.676437143,144.135507,136.8564371,-2.7367,1.4564,4.2818,-1.9748,-2.4596,-0.52735,-2.2815,0.096519,0.10866,0.41155
11220,3.811646922,3.063517359,135.9916469,135.2435174,-3.7559,1.4564,4.2818,-1.9748,-2.4596,-1.649,-2.2815,0.096519,0.92786,0.41155
12589,41.86210924,3.063517359,174.0421092,135.2435174,-2.7406,0.55531,5.0,-1.0736,-2.4596,-0.52735,-2.2815,-0.72268,0.2725,0.76063
14125,71.72751908,3.063517359,203.9075191,135.2435174,-3.7559,0.73553,3.0326,-2.6957,-3.1969,-1.2452,-1.7572,0.096519,0.40357,0.41155
15848,88.14335834,3.063517359,220.3233583,135.2435174,-1.4261,2.1699,5.0,-1.2539,-3.1969,-1.2452,-1.7572,1.0177,0.58421,-0.11274
17782,7.546310268,2.094530704,139.7263103,134.2745307,-3.7559,1.4564,4.2818,-1.9748,-1.8698,-1.0175,-2.7009,0.096519,1.3473,0.41155
19952,28.09667054,2.094530704,160.2766705,134.2745307,-3.7559,2.4381,3.4823,-3.2398,-1.9878,-1.5215,-2.7765,-0.32291,1.6697,0.076007
22387,61.41889137,2.094530704,193.5988914,134.2745307,-3.7559,1.7517,4.7935,-1.9748,-2.7616,-0.76804,-2.2815,0.096519,0.92786,0.41155
25118,150.5560914,2.094530704,282.7360914,134.2745307,-3.4897,1.6366,4.6912,-1.7385,-2.218,-0.63222,-2.1097,0.31127,0.40731,0.58335
28183,108.9144262,1.797983458,241.0944262,133.9779835,-3.9263,1.6076,4.5438,-1.8236,-2.6635,-0.91152,-2.1715,0.23396,0.81791,0.3016
31622,5.03979814,1.797983458,137.2197981,133.9779835,-3.7559,1.5157,4.2818,-1.9233,-2.4401,-1.0258,-2.2463,0.096519,0.92786,0.41155
35481,14.58258579,1.58501415,146.7625858,133.7650141,-3.8738,1.4204,4.1477,-1.9574,-2.4297,-1.1391,-2.2507,0.096519,0.95679,0.38253
39810,2.66960678,1.088373871,134.8496068,133.2683739,-3.7504,1.4559,4.3163,-1.9574,-2.4907,-1.0363,-2.2613,0.096519,0.95663,0.41155
44668,1.128262497,1.037562864,133.3082625,133.2175629,-3.7444,1.4863,4.3186,-1.9648,-2.4907,-1.0486,-2.2705,0.096519,0.92786,0.41155
50118,1.781154673,1.012959631,133.9611547,133.1929596,-3.7788,1.4694,4.3411,-1.9518,-2.4928,-1.0539,-2.2738,0.096519,0.93731,0.421
56234,1.160044683,0.9989687804,133.3400447,133.1789688,-3.7737,1.4888,4.3186,-1.9581,-2.4996,-1.0488,-2.2689,0.096519,0.9327,0.40922
63095,1.005450898,0.9968250481,133.1854509,133.176825,-3.7618,1.4798,4.3186,-1.9673,-2.4904,-1.0572,-2.272,0.098869,0.92786,0.40922
70794,0.9960714654,0.9950350956,133.1760715,133.1750351,-3.7628,1.4822,4.3174,-1.9641,-2.4919,-1.0561,-2.2736,0.097468,0.92786,0.4088
79432,0.995047342,0.9950051188,133.1750473,133.1750051,-3.7643,1.4822,4.3174,-1.9655,-2.4919,-1.0561,-2.2736,0.097468,0.92814,0.4088
89125,0.9949797758,0.9949638297,133.1749798,133.1749638,-3.7641,1.4826,4.3174,-1.9655,-2.4921,-1.056,-2.2736,0.097586,0.92801,0.4088
100000,0.9949605889,0.9949596892,133.1749606,133.1749597,-3.764,1.4823,4.3173,-1.9656,-2.492,-1.056,-2.2736,0.097586,0.928,0.4088
112201,0.9949599689,0.9949590717,133.17496,133.1749591,-3.764,1.4824,4.3173,-1.9656,-2.492,-1.056,-2.2736,0.097602,0.928,0.40881
125892,0.994959058,0.994959058,133.1749591,133.1749591,-3.764,1.4824,4.3173,-1.9656,-2.492,-1.056,-2.2736,0.0976,0.928,0.4088
141253,0.9949590575,0.9949590571,133.1749591,133.1749591,-3.764,1.4824,4.3173,-1.9656,-2.492,-1.056,-2.2736,0.0976,0.928,0.4088
158489,0.9949590571,0.9949590571,133.1749591,133.1749591,-3.764,1.4824,4.3173,-1.9656,-2.492,-1.056,-2.2736,0.0976,0.928,0.4088
177827,0.9949590571,0.9949590571,133.1749591,133.1749591,-3.764,1.4824,4.3173,-1.9656,-2.492,-1.056,-2.2736,0.0976,0.928,0.4088
199526,0.9949590571,0.9949590571,133.1749591,133.1749591,-3.764,1.4824,4.3173,-1.9656,-2.492,-1.056,-2.2736,0.0976,0.928,0.4088
223872,0.9949590571,0.9949590571,133.1749591,133.1749591,-3.764,1.4824,4.3173,-1.9656,-2.492,-1.056,-2.2736,0.0976,0.928,0.4088
251188,167.4941798,0.9949590571,299.6741798,133.1749591,-2.484,-0.17557,5.0,-3.2456,-3.772,0.224,-0.9936,-1.1824,2.208,1.6888
281838,0.6271876082,0.0227982543,132.8071876,132.2027983,-3.7811,1.4987,3.4724,-1.9862,-2.5051,-1.0378,-2.2736,0.0976,0.928,0.4088
316227,0.004774343522,1.48913268e-05,132.1847743,132.1800149,-3.7632,1.4816,3.461,-1.9664,-2.4928,-1.0568,-2.2744,0.096789,0.92719,0.40961
335445,6.637748129e-09,6.637748129e-09,132.18,132.18,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.056,-2.2736,0.0976,0.928,0.4088
1,680.5696382,680.5696382,218.4796382,218.4796382,-3.8751,1.2871,1.0442,-1.5215,3.7484,-2.8509,-1.4705,-3.0007,-3.3178,-1.4196
2,678.5573337,678.5573337,216.4673337,216.4673337,-3.8751,1.3121,1.0442,-1.5215,3.7484,-2.8509,-1.4705,-3.0007,-3.3178,-1.4196
3,684.9335871,678.5573337,222.8435871,216.4673337,-3.8751,1.2871,1.0442,-1.5215,3.7484,-2.8509,-1.4705,-3.0007,-3.3178,-1.4446
4,681.7001566,678.5573337,219.6101566,216.4673337,-3.8501,1.2871,1.0442,-1.5215,3.7484,-2.8509,-1.4705,-3.0007,-3.3178,-1.4196
5,684.9335871,678.5573337,222.8435871,216.4673337,-3.8751,1.2871,1.0442,-1.5215,3.7484,-2.8509,-1.4705,-3.0007,-3.3178,-1.4446
6,678.5573337,678.5573337,216.4673337,216.4673337,-3.8751,1.3121,1.0442,-1.5215,3.7484,-2.8509,-1.4705,-3.0007,-3.3178,-1.4196
7,680.651454,678.5573337,218.561454,216.4673337,-3.8751,1.2871,1.0442,-1.5215,3.761,-2.8509,-1.4705,-3.0007,-3.3178,-1.4196
8,682.9580959,678.5573337,220.8680959,216.4673337,-3.8751,1.2621,1.0442,-1.5215,3.7484,-2.8509,-1.4705,-3.0007,-3.3178,-1.4196
10,678.5857091,678.5573337,216.4957091,216.4673337,-3.8751,1.2871,1.0442,-1.4965,3.7484,-2.8509,-1.4705,-3.0007,-3.3178,-1.4196
11,682.9580959,678.5573337,220.8680959,216.4673337,-3.8751,1.2621,1.0442,-1.5215,3.7484,-2.8509,-1.4705,-3.0007,-3.3178,-1.4196
12,678.728809,678.5573337,216.638809,216.4673337,-3.8751,1.2871,1.0192,-1.5215,3.7484,-2.8509,-1.4705,-3.0007,-3.3178,-1.4196
14,682.6018303,678.5573337,220.5118303,216.4673337,-3.8751,1.2871,1.0442,-1.5465,3.7484,-2.8509,-1.4705,-3.0007,-3.3178,-1.4196
15,678.2694583,678.2694583,216.1794583,216.1794583,-3.8751,1.2871,1.0442,-1.5215,3.7484,-2.8509,-1.4955,-3.0007,-3.3178,-1.4196
17,681.7001566,678.2694583,219.6101566,216.1794583,-3.8501,1.2871,1.0442,-1.5215,3.7484,-2.8509,-1.4705,-3.0007,-3.3178,-1.4196
19,681.5620683,677.6443695,219.4720683,215.5543695,-3.8751,1.2871,1.0442,-1.5215,3.7484,-2.8509,-1.4705,-3.0007,-3.2928,-1.4196
22,680.657916,677.6443695,218.567916,215.5543695,-3.8751,1.2621,1.0442,-1.5215,3.7484,-2.8509,-1.4955,-3.0007,-3.3178,-1.4196
25,678.0958227,674.9463403,216.0058227,212.8563403,-3.8751,1.2871,1.0442,-1.5215,3.7234,-2.8509,-1.4955,-3.0007,-3.3178,-1.4196
28,678.4069926,674.3212515,216.3169926,212.2312515,-3.8751,1.3121,1.0442,-1.5215,3.7484,-2.8509,-1.4705,-3.0007,-3.3346,-1.4196
31,680.2456613,674.3212515,218.1556613,212.2312515,-3.8751,1.2871,1.0442,-1.5215,3.7234,-2.8509,-1.4705,-3.0007,-3.3346,-1.4196
35,678.6367996,674.3212515,216.5467996,212.2312515,-3.8751,1.2871,1.0442,-1.5215,3.7484,-2.8259,-1.4705,-3.0007,-3.2928,-1.4196
39,681.1447539,674.3212515,219.0547539,212.2312515,-3.8751,1.2871,1.0442,-1.5215,3.7484,-2.8509,-1.4705,-3.0207,-3.3178,-1.3946
44,686.018547,674.3212515,223.928547,212.2312515,-3.8501,1.2871,1.0692,-1.5215,3.7484,-2.8509,-1.4705,-3.0207,-3.3178,-1.4196
50,682.9040995,674.3212515,220.8140995,212.2312515,-3.8751,1.2871,1.0692,-1.4965,3.7484,-2.8509,-1.4705,-3.0207,-3.3178,-1.4196
56,681.939918,674.3212515,219.849918,212.2312515,-3.8751,1.2871,1.0442,-1.5465,3.7484,-2.8509,-1.4455,-3.0007,-3.3178,-1.3946
63,688.351153,674.3212515,226.261153,212.2312515,-3.8751,1.2621,1.0692,-1.5215,3.7484,-2.8724,-1.4455,-3.0007,-3.3178,-1.4196
70,672.3076114,672.3076114,210.2176114,210.2176114,-3.8863,1.2871,1.0442,-1.5215,3.7484,-2.8259,-1.4955,-3.0007,-3.3178,-1.3946
79,674.2399982,672.3076114,212.1499982,210.2176114,-3.8863,1.2871,1.0442,-1.5215,3.7234,-2.8509,-1.4955,-2.9757,-3.3178,-1.4196
89,671.3691798,671.3691798,209.2791798,209.2791798,-3.8751,1.3121,1.0192,-1.5215,3.761,-2.8259,-1.4705,-3.0007,-3.3178,-1.3946
100,674.6824946,671.3691798,212.5924946,209.2791798,-3.8751,1.2871,1.0442,-1.4965,3.761,-2.8509,-1.4455,-2.9757,-3.3178,-1.3946
112,686.1869431,666.6054056,224.0969431,204.5154056,-3.8501,1.2871,1.0192,-1.5465,3.761,-2.8509,-1.4705,-3.0007,-3.3346,-1.4446
125,673.0600633,666.6054056,210.9700633,204.5154056,-3.8751,1.3121,1.0692,-1.4965,3.761,-2.8509,-1.4705,-2.9757,-3.2928,-1.3946
141,683.0310412,666.6054056,220.9410412,204.5154056,-3.8751,1.2871,1.0692,-1.5465,3.761,-2.8259,-1.4705,-2.9757,-3.2928,-1.4446
158,680.1214704,666.6054056,218.0314704,204.5154056,-3.8863,1.2871,1.0192,-1.4965,3.7234,-2.8724,-1.4955,-3.0207,-3.2928,-1.4196
177,680.3304571,665.0628344,218.2404571,202.9728344,-3.8863,1.2621,1.0442,-1.4965,3.761,-2.8259,-1.4455,-2.9757,-3.3346,-1.4446
199,682.1349961,665.0628344,220.0449961,202.9728344,-3.8501,1.2621,1.0192,-1.4965,3.7234,-2.8724,-1.4955,-2.9757,-3.2928,-1.4446
223,675.9314959,665.0628344,213.8414959,202.9728344,-3.8751,1.2871,1.0442,-1.4965,3.7484,-2.8509,-1.4705,-3.0007,-3.3346,-1.3946
251,669.069,665.0628344,206.979,202.9728344,-3.8751,1.3121,1.0192,-1.5215,3.761,-2.8259,-1.4955,-3.0007,-3.3178,-1.3946
281,670.918263,665.0628344,208.828263,202.9728344,-3.8863,1.2871,1.0442,-1.4965,3.7484,-2.8509,-1.4955,-2.9757,-3.2928,-1.3946
316,670.2046453,665.0628344,208.1146453,202.9728344,-3.8863,1.3121,1.0442,-1.4965,3.761,-2.8259,-1.4455,-2.9757,-3.2928,-1.3946
354,671.5257393,661.9818797,209.4357393,199.8918797,-3.8863,1.3121,1.0192,-1.4965,3.7234,-2.8259,-1.4705,-3.0207,-3.3346,-1.3946
398,669.9285237,661.9818797,207.8385237,199.8918797,-3.8751,1.3121,1.0192,-1.4965,3.7484,-2.8509,-1.4955,-3.0007,-3.3178,-1.3946
446,668.9059585,659.6990797,206.8159585,197.6090797,-3.8863,1.3121,1.0442,-1.4965,3.7484,-2.8509,-1.4955,-2.9757,-3.2928,-1.3946
501,666.9484826,656.7973228,204.8584826,194.7073228,-3.8751,1.3333,1.0442,-1.4965,3.7234,-2.8509,-1.4955,-2.9757,-3.3178,-1.3946
562,666.8187422,656.7973228,204.7287422,194.7073228,-3.8751,1.3121,1.0192,-1.5465,3.7601,-2.8259,-1.4705,-2.9441,-3.3275,-1.3946
630,664.7499122,652.3789447,202.6599122,190.2889447,-3.8863,1.3121,1.0442,-1.5061,3.7234,-2.8509,-1.5021,-2.9441,-3.3178,-1.3946
707,657.6354497,646.8777011,195.5454497,184.7877011,-3.8751,1.2945,1.0192,-1.4965,3.7402,-2.8259,-1.5248,-2.8948,-3.3263,-1.404
794,661.7469376,646.8777011,199.6569376,184.7877011,-3.8857,1.3309,1.0192,-1.4965,3.761,-2.8259,-1.5059,-2.9771,-3.3026,-1.3946
891,660.2051438,643.103789,198.1151438,181.013789,-3.8751,1.3121,1.0743,-1.4965,3.7484,-2.7992,-1.5448,-2.9757,-3.2928,-1.3946
1000,653.4150385,639.6286861,191.3250385,177.5386861,-3.8751,1.3121,1.0192,-1.4765,3.7484,-2.7904,-1.5506,-2.978,-3.3389,-1.3994
1122,642.9760125,632.9824849,180.8860125,170.8924849,-3.8751,1.4055,1.0572,-1.4965,3.7484,-2.6192,-1.5248,-2.9717,-3.3178,-1.4036
