evaluation,fitness,best_fitness,measured_fitness,best_measured_fitness,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
5043,0.2615396753,0.2615396753,-87.62846032,-87.62846032,0.41135,3.7687,1.2112,-2.1122,-3.0762,-0.62056,-2.9529,1.4659,-2.5462,3.4294
5210,0.1741441245,0.1741441245,-87.71585588,-87.71585588,0.37859,3.7671,1.2139,-2.114,-3.0765,-0.62423,-2.9543,1.4656,-2.5463,3.4295
5361,0.1171321017,0.1171321017,-87.7728679,-87.7728679,0.18817,3.7086,1.2039,-2.1168,-3.0777,-0.62267,-2.9544,1.465,-2.5462,3.4296
5657,0.0570644381,0.0570644381,-87.83293556,-87.83293556,0.22063,3.6887,1.2179,-2.1093,-3.0782,-0.62018,-2.9552,1.4654,-2.5462,3.4296
5980,0.03336050441,0.03336050441,-87.8566395,-87.8566395,0.24692,3.6424,1.2333,-2.1062,-3.0792,-0.62,-2.955,1.4653,-2.5462,3.4297
6373,0.02491501876,0.02491501876,-87.86508498,-87.86508498,0.25628,3.6247,1.2427,-2.106,-3.0784,-0.62066,-2.9551,1.4657,-2.5462,3.4296
6698,0.01499797324,0.01499797324,-87.87500203,-87.87500203,0.22169,3.625,1.2439,-2.107,-3.079,-0.62112,-2.9551,1.4655,-2.5463,3.4296
7016,0.008375542945,0.008375542945,-87.88162446,-87.88162446,0.22552,3.6419,1.2417,-2.1079,-3.079,-0.62161,-2.955,1.4655,-2.5464,3.4296
7244,0.005316700476,0.005316700476,-87.8846833,-87.8846833,0.23208,3.6426,1.25,-2.1082,-3.079,-0.62162,-2.9551,1.4656,-2.5464,3.4296
9458,0.003846531169,0.003846531169,-87.88615347,-87.88615347,0.23948,3.648,1.2493,-2.1081,-3.0793,-0.62153,-2.9552,1.4656,-2.5464,3.4296
11898,0.002464385259,0.002464385259,-87.88753561,-87.88753561,0.23594,3.6451,1.25,-2.1088,-3.0803,-0.62157,-2.9553,1.4656,-2.5464,3.4296
12134,0.001285814284,0.001285814284,-87.88871419,-87.88871419,0.23459,3.6455,1.2498,-2.1085,-3.0808,-0.62154,-2.9553,1.4656,-2.5464,3.4296
12215,0.0009067128672,0.0009067128672,-87.88909329,-87.88909329,0.23513,3.6444,1.2497,-2.1089,-3.0811,-0.6216,-2.9553,1.4656,-2.5464,3.4296
12284,0.0003319066592,0.0003319066592,-87.88966809,-87.88966809,0.23366,3.6452,1.2495,-2.1094,-3.0817,-0.62154,-2.9553,1.4656,-2.5464,3.4296
12363,0.0002156280063,0.0002156280063,-87.88978437,-87.88978437,0.23419,3.6453,1.2496,-2.1101,-3.082,-0.62154,-2.9553,1.4656,-2.5464,3.4296
12689,0.0001127442895,0.0001127442895,-87.88988726,-87.88988726,0.23537,3.6462,1.2495,-2.1096,-3.0826,-0.62157,-2.9553,1.4656,-2.5464,3.4296
12805,9.142097626e-05,9.142097626e-05,-87.88990858,-87.88990858,0.23756,3.6462,1.2497,-2.1098,-3.0824,-0.62159,-2.9553,1.4656,-2.5464,3.4296
13411,5.969792203e-05,5.969792203e-05,-87.8899403,-87.8899403,0.23906,3.6457,1.2497,-2.1096,-3.0824,-0.62157,-2.9553,1.4656,-2.5464,3.4296
13889,3.958851411e-05,3.958851411e-05,-87.88996041,-87.88996041,0.23993,3.6454,1.2496,-2.1095,-3.0824,-0.62153,-2.9552,1.4656,-2.5464,3.4296
14045,2.34747793e-05,2.34747793e-05,-87.88997653,-87.88997653,0.23867,3.6454,1.2496,-2.1095,-3.0824,-0.62158,-2.9552,1.4656,-2.5464,3.4296
14138,1.464349346e-05,1.464349346e-05,-87.88998536,-87.88998536,0.2397,3.645,1.2497,-2.1095,-3.0823,-0.6216,-2.9552,1.4656,-2.5464,3.4296
14298,9.256555998e-06,9.256555998e-06,-87.88999074,-87.88999074,0.2399,3.6452,1.2497,-2.1095,-3.0823,-0.62162,-2.9552,1.4656,-2.5464,3.4296
14458,5.005928031e-06,5.005928031e-06,-87.88999499,-87.88999499,0.23902,3.6453,1.2497,-2.1095,-3.0824,-0.6216,-2.9552,1.4656,-2.5464,3.4296
14728,3.857369748e-06,3.857369748e-06,-87.88999614,-87.88999614,0.23955,3.6454,1.2498,-2.1095,-3.0824,-0.62162,-2.9552,1.4656,-2.5464,3.4296
14814,2.391265667e-06,2.391265667e-06,-87.88999761,-87.88999761,0.23921,3.6453,1.2497,-2.1095,-3.0824,-0.6216,-2.9552,1.4656,-2.5464,3.4296
14900,1.026263448e-06,1.026263448e-06,-87.88999897,-87.88999897,0.23889,3.6454,1.2497,-2.1096,-3.0824,-0.6216,-2.9552,1.4656,-2.5464,3.4296
15012,9.772235217e-07,9.772235217e-07,-87.88999902,-87.88999902,0.23942,3.6456,1.2497,-2.1096,-3.0824,-0.62161,-2.9552,1.4656,-2.5464,3.4296
15579,5.354093418e-07,5.354093418e-07,-87.88999946,-87.88999946,0.23951,3.6457,1.2497,-2.1096,-3.0824,-0.6216,-2.9552,1.4656,-2.5464,3.4296
15728,3.891355789e-07,3.891355789e-07,-87.88999961,-87.88999961,0.23937,3.6457,1.2496,-2.1096,-3.0824,-0.6216,-2.9552,1.4656,-2.5464,3.4296
15884,2.344665972e-07,2.344665972e-07,-87.88999977,-87.88999977,0.23923,3.6457,1.2496,-2.1096,-3.0824,-0.6216,-2.9552,1.4656,-2.5464,3.4296
16053,8.604075674e-08,8.604075674e-08,-87.88999991,-87.88999991,0.23923,3.6456,1.2496,-2.1096,-3.0824,-0.6216,-2.9552,1.4656,-2.5464,3.4296
16292,5.446000273e-08,5.446000273e-08,-87.88999995,-87.88999995,0.2392,3.6456,1.2496,-2.1096,-3.0824,-0.6216,-2.9552,1.4656,-2.5464,3.4296
16406,3.49754572e-08,3.49754572e-08,-87.88999997,-87.88999997,0.23919,3.6456,1.2496,-2.1096,-3.0824,-0.6216,-2.9552,1.4656,-2.5464,3.4296
16569,2.263077192e-08,2.263077192e-08,-87.88999998,-87.88999998,0.23917,3.6456,1.2496,-2.1096,-3.0824,-0.6216,-2.9552,1.4656,-2.5464,3.4296
16975,1.421382478e-08,1.421382478e-08,-87.88999999,-87.88999999,0.23922,3.6456,1.2496,-2.1096,-3.0824,-0.6216,-2.9552,1.4656,-2.5464,3.4296
17497,9.133614753e-09,9.133614753e-09,-87.88999999,-87.88999999,0.2392,3.6456,1.2496,-2.1096,-3.0824,-0.6216,-2.9552,1.4656,-2.5464,3.4296
1,11809971.72,11809971.72,11810291.91,11810291.91,-0.85627,2.2879,0.87655,-4.2781,4.2261,4.9669,-3.101,-2.9116,-4.4911,-3.5646
2,6269601.56,6269601.56,6269921.75,6269921.75,-4.8807,-3.0591,-4.4435,-0.15609,-4.7595,-3.7087,-2.1032,-2.7837,-1.4877,-2.4288
7,683949.4682,683949.4682,684269.6582,684269.6582,2.4897,2.1094,-1.2854,-1.2491,-2.7802,-4.2828,-3.896,-2.025,-2.8983,0.06183
137,625462.8786,625462.8786,625783.0686,625783.0686,3.5119,-0.076878,-1.2906,-5.266,-2.5644,1.8159,-1.8309,0.33526,-2.662,-0.27478
176,372068.7621,372068.7621,372388.9521,372388.9521,-4.89,2.1955,0.013075,-4.0655,-4.7353,5.4814,-2.1957,-1.0976,-3.1163,-0.39949
285,232123.1506,232123.1506,232443.3406,232443.3406,1.8517,6.1051,-1.3684,-5.0517,0.021813,6.848,-1.3936,-2.4021,-3.4058,-0.15005
405,147281.0627,147281.0627,147601.2527,147601.2527,-0.0050222,6.3473,-1.1106,-3.5301,-1.2294,3.7946,-0.70411,-2.424,-3.4687,-0.22565
451,95091.57892,95091.57892,95411.76892,95411.76892,-1.2405,6.2701,0.67248,-7.6272,1.3429,5.344,0.59062,-1.7927,-3.9405,-0.17746
613,59339.29861,59339.29861,59659.48861,59659.48861,-2.0284,6.7743,-0.82581,-5.5849,0.21771,6.1943,1.2497,-1.6249,-3.471,-0.20679
620,34845.72123,34845.72123,35165.91123,35165.91123,2.9792,3.6082,0.786,0.8778,1.121,2.2246,1.7485,-1.6819,-3.4211,-0.14191
694,24988.27669,24988.27669,25308.46669,25308.46669,1.3475,7.2097,0.64144,-7.069,-3.0888,4.0149,2.5226,-1.4529,-3.3572,-0.14934
806,9868.244832,9868.244832,10188.43483,10188.43483,0.56578,8.3357,0.23327,-6.0417,-4.4021,2.842,2.6885,-1.4837,-3.5954,-0.15343
1011,4922.329657,4922.329657,5242.519657,5242.519657,-0.48004,6.438,-1.2712,-3.025,-3.9191,3.9266,2.9572,-1.851,-3.5382,-0.22558
1130,3941.411663,3941.411663,4261.601663,4261.601663,-3.7559,4.0981,0.77776,-4.707,-3.9809,4.152,2.9114,-1.7489,-3.5421,-0.17688
1250,2490.017328,2490.017328,2810.207328,2810.207328,-5.5375,4.1187,0.90047,-4.9985,-3.7475,3.1412,2.7936,-1.7949,-3.572,-0.18984
1483,1405.224394,1405.224394,1725.414394,1725.414394,0.91212,3.0844,1.3068,-4.0968,-3.4985,3.3664,2.9072,-1.7735,-3.5977,-0.17226
1568,996.4679337,996.4679337,1316.657934,1316.657934,-1.745,2.865,0.00477,-2.7275,-3.1205,3.5836,2.9161,-1.8615,-3.6139,-0.1766
1803,524.9061364,524.9061364,845.0961364,845.0961364,1.7396,4.3762,2.8636,-1.451,-3.3068,3.5148,2.9029,-1.8252,-3.6131,-0.17711
1935,305.9550172,305.9550172,626.1450172,626.1450172,-0.42068,-0.26076,2.7343,-0.85757,-3.48,3.5565,2.8818,-1.8462,-3.6158,-0.18082
2048,190.1471117,190.1471117,510.3371117,510.3371117,-1.3122,2.4488,2.0757,-0.5955,-3.5638,3.5465,2.8427,-1.7797,-3.6136,-0.18063
2334,149.6762247,149.6762247,469.8662247,469.8662247,0.72191,0.76216,1.8926,-0.55381,-3.6614,3.5393,2.8587,-1.7906,-3.6145,-0.18027
2565,90.22614811,90.22614811,410.4161481,410.4161481,0.96552,-0.043409,1.3559,-0.83825,-3.5905,3.4951,2.8482,-1.779,-3.6119,-0.1795
2774,51.61390732,51.61390732,371.8039073,371.8039073,-0.30277,-0.39603,1.5623,-0.81261,-3.5308,3.4863,2.8159,-1.7845,-3.6145,-0.17965
2964,28.47708439,28.47708439,348.6670844,348.6670844,-1.1312,-0.90833,1.325,-0.84028,-3.6003,3.4999,2.8118,-1.7859,-3.6063,-0.18036
3125,22.11531604,22.11531604,342.305316,342.305316,-0.26202,-2.5963,1.0242,-0.77485,-3.5837,3.5011,2.82,-1.7935,-3.6079,-0.18122
3289,11.91693869,11.91693869,332.1069387,332.1069387,-0.10205,-1.4341,1.1121,-0.72804,-3.5375,3.4488,2.8115,-1.7891,-3.6047,-0.18017
3362,9.240077216,9.240077216,329.4300772,329.4300772,1.0802,-1.712,1.3282,-0.76717,-3.5627,3.4647,2.7972,-1.7951,-3.6048,-0.18062
3526,6.280479658,6.280479658,326.4704797,326.4704797,-0.86274,-1.9099,1.3413,-0.76686,-3.5612,3.4725,2.7976,-1.7924,-3.6037,-0.18106
3805,3.480904544,3.480904544,323.6709045,323.6709045,-0.26145,-2.3361,1.2114,-0.82035,-3.5406,3.4629,2.7961,-1.7929,-3.6048,-0.18079
4056,2.293213991,2.293213991,322.483214,322.483214,-0.60296,-2.229,1.3192,-0.88107,-3.5378,3.4618,2.8027,-1.7957,-3.6038,-0.18091
4171,1.527814193,1.527814193,321.7178142,321.7178142,-0.2177,-2.4749,1.4351,-0.87442,-3.4944,3.4631,2.8043,-1.7948,-3.6021,-0.18099
4332,0.7069169899,0.7069169899,320.896917,320.896917,-0.16959,-2.4175,1.3849,-0.871,-3.5016,3.4573,2.803,-1.7941,-3.6042,-0.18089
4442,0.6169923292,0.6169923292,320.8069923,320.8069923,-0.41225,-2.3805,1.3144,-0.84957,-3.4889,3.4599,2.8031,-1.7925,-3.6044,-0.18085
4574,0.2365327925,0.2365327925,320.4265328,320.4265328,-0.2105,-2.4084,1.3635,-0.86163,-3.4689,3.4573,2.8032,-1.7936,-3.6038,-0.18098
5210,0.1386182657,0.1386182657,320.3286183,320.3286183,-0.23923,-2.4047,1.3872,-0.86623,-3.4758,3.46,2.8011,-1.7939,-3.6038,-0.18096
5458,0.0900065251,0.0900065251,320.2800065,320.2800065,-0.30336,-2.3785,1.4195,-0.85274,-3.4773,3.4594,2.8012,-1.7944,-3.6038,-0.18097
5699,0.04650837967,0.04650837967,320.2365084,320.2365084,-0.33474,-2.3933,1.4001,-0.85638,-3.4722,3.4596,2.8007,-1.7943,-3.6041,-0.18092
5967,0.02217260493,0.02217260493,320.2121726,320.2121726,-0.43715,-2.3959,1.4056,-0.85645,-3.4708,3.4575,2.8006,-1.7943,-3.6041,-0.18091
6088,0.01032057062,0.01032057062,320.2003206,320.2003206,-0.43453,-2.3746,1.4149,-0.85657,-3.4722,3.458,2.8004,-1.7944,-3.6041,-0.18077
6219,0.0050635017,0.0050635017,320.1950635,320.1950635,-0.42545,-2.3767,1.4065,-0.85627,-3.4712,3.4579,2.8005,-1.7943,-3.6041,-0.1808
6568,0.003303192698,0.003303192698,320.1933032,320.1933032,-0.41663,-2.3715,1.4081,-0.8567,-3.4708,3.4579,2.8008,-1.7944,-3.604,-0.18077
6730,0.002051941497,0.002051941497,320.1920519,320.1920519,-0.43854,-2.3706,1.4046,-0.85661,-3.4688,3.4576,2.8008,-1.7942,-3.604,-0.1808
6803,0.0008683757776,0.0008683757776,320.1908684,320.1908684,-0.43376,-2.3644,1.4069,-0.85645,-3.4701,3.4577,2.8007,-1.7944,-3.604,-0.1808
7173,0.0005927596688,0.0005927596688,320.1905928,320.1905928,-0.43493,-2.3638,1.4049,-0.85835,-3.4696,3.4577,2.8007,-1.7945,-3.604,-0.1808
7695,0.000394771783,0.000394771783,320.1903948,320.1903948,-0.4285,-2.3624,1.4054,-0.85791,-3.4697,3.4576,2.8008,-1.7944,-3.604,-0.18081
8007,0.0002314309195,0.0002314309195,320.1902314,320.1902314,-0.43777,-2.3595,1.404,-0.85706,-3.4698,3.4576,2.8008,-1.7944,-3.604,-0.1808
8124,0.0001528543045,0.0001528543045,320.1901529,320.1901529,-0.43543,-2.3602,1.4045,-0.85722,-3.4698,3.4576,2.8008,-1.7944,-3.604,-0.1808
9005,9.429602352e-05,9.429602352e-05,320.1900943,320.1900943,-0.43606,-2.3594,1.4047,-0.85731,-3.4697,3.4576,2.8008,-1.7944,-3.604,-0.1808
9213,6.216211079e-05,6.216211079e-05,320.1900622,320.1900622,-0.43507,-2.3601,1.4043,-0.85737,-3.4698,3.4576,2.8008,-1.7944,-3.604,-0.1808
9735,3.868809097e-05,3.868809097e-05,320.1900387,320.1900387,-0.43534,-2.3597,1.4034,-0.85749,-3.4697,3.4576,2.8008,-1.7944,-3.604,-0.1808
10014,2.367386998e-05,2.367386998e-05,320.1900237,320.1900237,-0.43508,-2.36,1.4038,-0.85747,-3.4697,3.4576,2.8008,-1.7944,-3.604,-0.1808
10281,1.230492819e-05,1.230492819e-05,320.1900123,320.1900123,-0.43454,-2.3602,1.4033,-0.85754,-3.4696,3.4576,2.8008,-1.7944,-3.604,-0.1808
10409,9.802260308e-06,9.802260308e-06,320.1900098,320.1900098,-0.4346,-2.36,1.4032,-0.85756,-3.4696,3.4576,2.8008,-1.7944,-3.604,-0.1808
10812,5.266115238e-06,5.266115238e-06,320.1900053,320.1900053,-0.43402,-2.3606,1.4033,-0.85758,-3.4696,3.4576,2.8008,-1.7944,-3.604,-0.1808
11046,3.744904348e-06,3.744904348e-06,320.1900037,320.1900037,-0.43397,-2.3605,1.4032,-0.85761,-3.4696,3.4576,2.8008,-1.7944,-3.604,-0.1808
11281,2.295097772e-06,2.295097772e-06,320.1900023,320.1900023,-0.43376,-2.3605,1.4032,-0.85761,-3.4696,3.4576,2.8008,-1.7944,-3.604,-0.1808
11607,1.54856599e-06,1.54856599e-06,320.1900015,320.1900015,-0.43364,-2.3605,1.4032,-0.85762,-3.4696,3.4576,2.8008,-1.7944,-3.604,-0.1808
12364,9.955438145e-07,9.955438145e-07,320.190001,320.190001,-0.43375,-2.3607,1.4032,-0.8576,-3.4696,3.4576,2.8008,-1.7944,-3.604,-0.1808
12804,5.970427992e-07,5.970427992e-07,320.1900006,320.1900006,-0.43347,-2.3607,1.4032,-0.85759,-3.4696,3.4576,2.8008,-1.7944,-3.604,-0.1808
13055,2.862898896e-07,2.862898896e-07,320.1900003,320.1900003,-0.43315,-2.3608,1.4032,-0.85759,-3.4696,3.4576,2.8008,-1.7944,-3.604,-0.1808
13161,2.417975793e-07,2.417975793e-07,320.1900002,320.1900002,-0.43306,-2.3607,1.4032,-0.85758,-3.4696,3.4576,2.8008,-1.7944,-3.604,-0.1808
13298,1.561575118e-07,1.561575118e-07,320.1900002,320.1900002,-0.4329,-2.3607,1.4032,-0.8576,-3.4696,3.4576,2.8008,-1.7944,-3.604,-0.1808
13858,9.387258615e-08,9.387258615e-08,320.1900001,320.1900001,-0.43281,-2.3607,1.4032,-0.85759,-3.4696,3.4576,2.8008,-1.7944,-3.604,-0.1808
14288,6.172075473e-08,6.172075473e-08,320.1900001,320.1900001,-0.43281,-2.3608,1.4032,-0.8576,-3.4696,3.4576,2.8008,-1.7944,-3.604,-0.1808
14736,3.858468745e-08,3.858468745e-08,320.19,320.19,-0.4328,-2.3608,1.4032,-0.8576,-3.4696,3.4576,2.8008,-1.7944,-3.604,-0.1808
16092,2.495579565e-08,2.495579565e-08,320.19,320.19,-0.43281,-2.3608,1.4032,-0.8576,-3.4696,3.4576,2.8008,-1.7944,-3.604,-0.1808
18492,1.580923481e-08,1.580923481e-08,320.19,320.19,-0.4328,-2.3608,1.4032,-0.8576,-3.4696,3.4576,2.8008,-1.7944,-3.604,-0.1808
18811,6.23623464e-09,6.23623464e-09,320.19,320.19,-0.4328,-2.3608,1.4032,-0.8576,-3.4696,3.4576,2.8008,-1.7944,-3.604,-0.1808
1,13241245.12,13241245.12,13241140.88,13241140.88,-0.85627,2.2879,0.87655,-4.2781,4.2261,4.9669,-3.101,-2.9116,-4.4911,-3.5646
2,6463143.519,6463143.519,6463039.279,6463039.279,-4.8807,-3.0591,-4.4435,-0.15609,-4.7595,-3.7087,-2.1032,-2.7837,-1.4877,-2.4288
6,3916837.509,3916837.509,3916733.269,3916733.269,4.6488,-3.6509,2.6581,4.6536,2.951,4.0542,2.0858,-2.9842,3.1755,-1.5025
8,2011703.076,2011703.076,2011598.836,2011598.836,3.4278,1.584,-4.8436,-4.0321,-1.4392,3.6353,0.9216,-3.0564,2.2352,-2.875
48,1160755.248,1160755.248,1160651.008,1160651.008,3.6721,1.634,-3.8151,-3.9866,-1.743,1.8707,0.198,-0.88394,2.8292,-2.5717
139,799918.6394,799918.6394,799814.3994,799814.3994,3.743,-4.6787,-2.4708,-2.7624,-4.2056,3.021,-3.6282,0.93582,2.6469,-2.8375
175,467552.5869,467552.5869,467448.3469,467448.3469,3.8571,0.78765,-3.0982,-1.5498,-5.2506,0.60903,-1.4223,2.5798,3.4798,-3.3631
215,303006.0895,303006.0895,302901.8495,302901.8495,3.5802,0.83765,-2.8775,-1.7429,-4.9456,0.39282,-0.069549,2.561,3.2473,-3.3407
298,189710.0831,189710.0831,189605.8431,189605.8431,2.4745,4.8633,-4.1395,-5.1105,6.8313,0.44899,1.798,4.5933,3.219,-2.8303
375,153006.668,153006.668,152902.428,152902.428,4.2663,-1.3085,-5.6488,0.040384,-4.7935,-0.1482,0.72315,2.4627,3.3456,-3.02
456,95788.21698,95788.21698,95683.97698,95683.97698,2.6515,-0.11438,-7.8995,-2.3121,-2.6554,-1.4943,2.6629,3.8853,3.4658,-2.8641
608,55311.25276,55311.25276,55207.01276,55207.01276,2.6693,3.6811,0.55328,-5.7454,1.9491,-1.9579,3.8203,3.7929,2.8539,-3.1452
729,37223.30647,37223.30647,37119.06647,37119.06647,3.6136,-4.5658,-2.6265,-2.9654,-0.95832,-1.6552,2.5806,2.9559,2.915,-3.1131
776,24146.9978,24146.9978,24042.7578,24042.7578,2.1348,-0.74887,-3.2938,-1.3527,-1.2647,-0.75699,2.7681,3.6269,3.0134,-3.0366
882,12976.6476,12976.6476,12872.4076,12872.4076,3.2494,-1.9969,-8.196,0.55776,-1.5784,-2.6837,2.5174,3.4509,3.0778,-3.0545
891,8330.306448,8330.306448,8226.066448,8226.066448,4.008,-7.2114,3.1158,-2.3448,0.16285,-1.9235,2.7262,3.3485,3.029,-2.9679
1046,2046.881306,2046.881306,1942.641306,1942.641306,4.9972,-1.6799,-5.0751,-2.1842,0.21742,-3.604,2.9945,3.3336,2.9836,-2.9923
1332,771.0456539,771.0456539,666.8056539,666.8056539,9.3492,-5.5303,1.2267,-0.59667,0.48045,-3.5308,2.6894,3.455,3.0046,-2.9978
1489,591.541028,591.541028,487.301028,487.301028,0.85693,-5.8116,0.60797,-1.1583,0.50973,-3.5326,2.7645,3.4622,2.9943,-3.0003
1611,284.7564826,284.7564826,180.5164826,180.5164826,4.0911,-3.2948,-0.12974,-1.2865,0.13787,-3.6025,2.7619,3.45,2.9861,-2.9921
1885,238.2523231,238.2523231,134.0123231,134.0123231,2.5654,-3.6716,0.45055,-0.22682,-0.28643,-3.7088,2.7149,3.4611,2.9842,-2.9916
1897,156.0065255,156.0065255,51.76652548,51.76652548,3.8315,-5.5675,-0.05016,-0.97961,0.016012,-3.6118,2.7534,3.4296,2.9701,-2.9945
2174,84.08932825,84.08932825,-20.15067175,-20.15067175,3.5616,-5.6733,2.0861,-0.57455,-0.061445,-3.6782,2.7598,3.4395,2.9744,-2.9919
2243,50.35742375,50.35742375,-53.88257625,-53.88257625,3.6461,-5.0255,1.6638,-0.37307,0.055912,-3.6893,2.7743,3.4415,2.9704,-2.9924
2483,33.9048595,33.9048595,-70.3351405,-70.3351405,3.7273,-4.1602,1.4185,-0.42987,-0.021,-3.6743,2.7841,3.442,2.9727,-2.9921
2859,24.03970507,24.03970507,-80.20029493,-80.20029493,2.8274,-4.1261,1.8445,-0.32694,0.017689,-3.6874,2.8039,3.4366,2.9683,-2.9918
3084,12.53337777,12.53337777,-91.70662223,-91.70662223,1.1496,-3.4889,1.7403,-0.39341,-0.065478,-3.6834,2.7981,3.4378,2.9687,-2.9923
3419,9.7754297,9.7754297,-94.4645703,-94.4645703,-0.55381,-3.8507,1.5921,-0.44145,-0.098419,-3.6934,2.8119,3.4378,2.9698,-2.9919
3615,4.597129951,4.597129951,-99.64287005,-99.64287005,0.2051,-3.8113,1.4917,-0.5625,-0.0423,-3.6983,2.808,3.4388,2.9696,-2.9939
3767,3.905143927,3.905143927,-100.3348561,-100.3348561,0.76647,-3.9932,1.3304,-0.38197,-0.048341,-3.6954,2.8116,3.4363,2.9694,-2.994
3939,2.371635546,2.371635546,-101.8683645,-101.8683645,0.71533,-3.8475,1.3113,-0.49964,-0.03574,-3.696,2.8095,3.4359,2.9692,-2.9936
4780,1.335587453,1.335587453,-102.9044125,-102.9044125,0.42394,-3.9703,1.3101,-0.48542,-0.042937,-3.6939,2.8095,3.4331,2.9683,-2.9933
4900,0.9644086598,0.9644086598,-103.2755913,-103.2755913,0.3991,-3.9732,1.2903,-0.47052,-0.046335,-3.6943,2.8107,3.4323,2.9678,-2.9933
5044,0.6063814075,0.6063814075,-103.6336186,-103.6336186,0.39059,-3.9389,1.2741,-0.46825,-0.049508,-3.6948,2.8098,3.4325,2.9671,-2.9934
5458,0.3813005248,0.3813005248,-103.8586995,-103.8586995,0.22059,-3.9285,1.2947,-0.48218,-0.063901,-3.6947,2.8087,3.433,2.9666,-2.9936
6646,0.2491147409,0.2491147409,-103.9908853,-103.9908853,0.36884,-3.9752,1.3139,-0.49659,-0.056642,-3.6955,2.8102,3.4335,2.9666,-2.9936
7922,0.1524070423,0.1524070423,-104.087593,-104.087593,0.35238,-3.9153,1.3135,-0.49405,-0.06151,-3.6978,2.81,3.4338,2.9666,-2.9936
8125,0.09454455457,0.09454455457,-104.1454554,-104.1454554,0.30807,-3.9072,1.3125,-0.4934,-0.061403,-3.6993,2.81,3.4337,2.9665,-2.9936
8339,0.06219534727,0.06219534727,-104.1778047,-104.1778047,0.31761,-3.9098,1.3111,-0.49303,-0.061171,-3.7014,2.8098,3.4337,2.9665,-2.9936
8370,0.03422204369,0.03422204369,-104.205778,-104.205778,0.34486,-3.9138,1.315,-0.49316,-0.062324,-3.7031,2.8098,3.4336,2.9665,-2.9936
8444,0.01922918151,0.01922918151,-104.2207708,-104.2207708,0.34589,-3.9138,1.3168,-0.4935,-0.061349,-3.7043,2.8097,3.4338,2.9665,-2.9936
8725,0.01376870606,0.01376870606,-104.2262313,-104.2262313,0.37931,-3.9179,1.3151,-0.49359,-0.060721,-3.7059,2.8095,3.4338,2.9665,-2.9936
8977,0.009858403388,0.009858403388,-104.2301416,-104.2301416,0.38035,-3.9182,1.3091,-0.49411,-0.060437,-3.7053,2.8096,3.4337,2.9665,-2.9936
9923,0.005907113252,0.005907113252,-104.2340929,-104.2340929,0.39464,-3.9157,1.3126,-0.49432,-0.059364,-3.7053,2.8097,3.4336,2.9664,-2.9936
10129,0.003843223699,0.003843223699,-104.2361568,-104.2361568,0.39205,-3.9204,1.3068,-0.49243,-0.05939,-3.7054,2.81,3.4336,2.9664,-2.9936
10171,0.002484462959,0.002484462959,-104.2375155,-104.2375155,0.40114,-3.9213,1.3146,-0.49417,-0.057921,-3.7055,2.81,3.4336,2.9664,-2.9936
10219,0.001274089704,0.001274089704,-104.2387259,-104.2387259,0.39732,-3.9216,1.3108,-0.4931,-0.058741,-3.7052,2.8101,3.4336,2.9664,-2.9936
10496,0.0003426969794,0.0003426969794,-104.2396573,-104.2396573,0.39991,-3.9217,1.3118,-0.49258,-0.0583,-3.7055,2.8104,3.4336,2.9664,-2.9936
10845,0.0001572411547,0.0001572411547,-104.2398428,-104.2398428,0.39755,-3.9196,1.3126,-0.4937,-0.0583,-3.7056,2.8104,3.4336,2.9664,-2.9936
11413,9.167426096e-05,9.167426096e-05,-104.2399083,-104.2399083,0.39437,-3.9188,1.3131,-0.49365,-0.058164,-3.7056,2.8105,3.4336,2.9664,-2.9936
11772,5.159902763e-05,5.159902763e-05,-104.2399484,-104.2399484,0.39386,-3.9212,1.3129,-0.49346,-0.058471,-3.7056,2.8104,3.4336,2.9664,-2.9936
11936,3.552090359e-05,3.552090359e-05,-104.2399645,-104.2399645,0.39437,-3.9197,1.3129,-0.49355,-0.058391,-3.7056,2.8104,3.4336,2.9664,-2.9936
12333,2.410251975e-05,2.410251975e-05,-104.2399759,-104.2399759,0.39326,-3.9203,1.3131,-0.49364,-0.058401,-3.7056,2.8104,3.4336,2.9664,-2.9936
12802,1.429678228e-05,1.429678228e-05,-104.2399857,-104.2399857,0.39399,-3.9201,1.3133,-0.49368,-0.058368,-3.7056,2.8104,3.4336,2.9664,-2.9936
13055,9.359084217e-06,9.359084217e-06,-104.2399906,-104.2399906,0.39289,-3.9201,1.3136,-0.49358,-0.058379,-3.7056,2.8104,3.4336,2.9664,-2.9936
13254,6.169378793e-06,6.169378793e-06,-104.2399938,-104.2399938,0.39277,-3.9201,1.3136,-0.49354,-0.058375,-3.7056,2.8104,3.4336,2.9664,-2.9936
13492,3.244393909e-06,3.244393909e-06,-104.2399968,-104.2399968,0.39385,-3.9202,1.3136,-0.49361,-0.058372,-3.7056,2.8104,3.4336,2.9664,-2.9936
13932,2.175933489e-06,2.175933489e-06,-104.2399978,-104.2399978,0.39403,-3.92,1.3136,-0.49362,-0.058374,-3.7056,2.8104,3.4336,2.9664,-2.9936
14091,1.459667445e-06,1.459667445e-06,-104.2399985,-104.2399985,0.39406,-3.9201,1.3137,-0.4936,-0.058377,-3.7056,2.8104,3.4336,2.9664,-2.9936
