0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
39,862.3141903,244.0707289,977.9941903,359.7507289,-3.4316,0.91694,0.69094,-0.8389,4.6557,4.0026,0.13274,0.83453,1.6603,-0.84645
44,6122.234324,244.0707289,6237.914324,359.7507289,-3.517,3.0548,3.4916,0.5669,0.91624,0.98583,6.0504,-3.2521,-0.46131,-6.8256
50,831.0740178,244.0707289,946.7540178,359.7507289,-2.4752,0.99405,-3.3192,-1.663,3.7047,1.3206,-1.2837,2.1742,-2.7124,1.6546
56,3792.281482,244.0707289,3907.961482,359.7507289,-1.6673,0.95242,4.681,2.7426,-2.5865,-1.3433,0.62052,1.4483,-1.7572,-1.087
63,1733.071907,244.0707289,1848.751907,359.7507289,4.6685,4.017,0.91049,-4.3207,2.0765,0.24236,-5.243,-0.53312,-1.6939,0.41741
70,831.0740178,244.0707289,946.7540178,359.7507289,-2.4752,0.99405,-3.3192,-1.663,3.7047,1.3206,-1.2837,2.1742,-2.7124,1.6546
79,338.1283444,244.0707289,453.8083444,359.7507289,-1.6131,0.14454,0.64094,-1.1675,3.5987,1.747,2.5498,0.89607,0.88056,-1.7022
89,897.7601639,244.0707289,1013.440164,359.7507289,-3.8346,0.73721,1.0183,-0.075953,1.5453,0.018049,-1.668,1.2492,4.7962,-1.5543
100,1733.197786,240.4421075,1848.877786,356.1221075,3.3012,-5.1719,-1.47,-1.7662,1.9718,-5.0744,2.9884,7.96,-2.8398,-1.1536
112,603.5879046,240.4421075,719.2679046,356.1221075,1.9426,-0.46326,-0.21136,-2.5652,-2.7936,-4.3217,1.1318,-4.5048,1.3941,-3.5629
125,1182.515844,240.4421075,1298.195844,356.1221075,-2.1042,4.1965,-2.0579,2.0134,-0.62957,-1.43,4.7304,0.32683,-1.1118,-1.3331
141,640.6405198,240.4421075,756.3205198,356.1221075,2.8263,1.5084,-4.3829,4.6193,3.6791,0.75109,-0.97531,-3.5609,0.077038,-3.0753
158,425.3213318,240.4421075,541.0013318,356.1221075,0.51995,0.10086,-2.0837,-1.6605,1.1891,-1.6205,2.626,4.7563,-1.7907,-3.0995
177,462.2961571,225.2065119,577.9761571,340.8865119,0.95831,0.64284,-3.8766,-1.9985,-2.9206,-2.7515,1.0707,1.723,0.63752,0.37056
199,324.9364276,225.2065119,440.6164276,340.8865119,-2.6871,-0.4966,-2.8759,-2.8018,0.7338,-0.31363,2.7445,0.84607,2.4122,-2.1175
223,710.8113401,225.2065119,826.4913401,340.8865119,0.11715,0.64384,-2.8251,-4.3888,-0.49201,-2.0523,-2.8182,0.93993,-1.4857,-3.8728
251,199.6822933,199.6822933,315.3622933,315.3622933,-0.32263,1.0643,0.14652,2.4535,3.79,-3.3298,1.6973,1.0429,1.3477,-0.91866
281,1487.668882,199.6822933,1603.348882,315.3622933,1.6541,0.16647,-4.3329,4.5693,2.719,-1.647,-0.00031791,-3.5109,5.0191,-2.0332
316,363.0049382,166.8333748,478.6849382,282.5133748,-0.49618,-1.1618,-1.5973,1.2923,1.6736,-5.0324,2.774,-1.6527,1.3286,-4.2891
354,231.9840143,166.8333748,347.6640143,282.5133748,-2.312,-0.83782,-2.1322,-0.33236,1.7983,-2.9476,3.3876,3.7909,3.0425,-3.5895
398,297.9005949,166.8333748,413.5805949,282.5133748,-0.86941,1.9347,0.80172,-1.1057,2.1473,-2.1135,2.8498,2.9918,1.3886,-3.1535
446,384.6234929,164.9858901,500.3034929,280.6658901,1.3913,0.056166,0.31432,0.71383,3.8582,-2.6376,0.60966,-0.98847,-0.074515,-3.6383
501,323.9244126,137.9989224,439.6044126,253.6789224,1.7909,-0.51865,-4.2829,4.2257,3.5065,-4.3956,1.201,-1.0995,1.1162,-0.92981
562,194.3662699,135.4778758,310.0462699,251.1578758,-2.8758,1.2713,-3.4661,0.8715,2.7777,-3.1093,2.1743,2.1177,3.4908,-0.8582
630,157.2627707,125.0200155,272.9427707,240.7000155,-4.2995,4.3449,-2.2172,2.2648,1.7114,-3.6071,1.7305,2.0474,3.9016,-2.6085
707,136.7047207,125.0200155,252.3847207,240.7000155,-1.6889,0.76533,-1.928,1.3995,2.4989,-3.8213,2.7251,0.91371,2.8549,-0.93968
794,125.0200155,125.0200155,240.7000155,240.7000155,-3.1907,1.5654,-2.877,2.4714,1.6654,-3.1803,3.1453,1.8319,3.6958,-1.5919
891,477.4024733,112.5031936,593.0824733,228.1831936,-2.4692,0.19066,-0.25737,2.4848,4.5683,-4.0363,2.4738,1.2086,2.3221,0.19059
1000,130.5702787,75.35784279,246.2502787,191.0378428,-1.0105,-1.4267,-0.63726,1.4251,2.8071,-3.0655,3.7313,2.3902,3.6424,-2.2124
1122,162.3500361,66.96077604,278.0300361,182.640776,0.17299,1.0693,-1.6215,2.5533,2.0333,-5.3133,2.8217,2.1607,3.506,-1.7149
1258,125.2508707,66.96077604,240.9308707,182.640776,-0.79015,-1.2679,0.39716,4.1315,3.7197,-3.5183,2.4034,1.9988,3.699,-2.307
1412,176.1610647,66.96077604,291.8410647,182.640776,-0.42516,1.1887,-1.7212,2.0535,1.9697,-3.5898,2.5954,1.9393,2.98,-1.789
1584,95.90557708,64.26101802,211.5855771,179.941018,-0.3245,-2.6127,-1.1541,3.8926,3.1429,-3.0534,1.8531,1.4571,3.2193,-1.6414
1778,174.8928776,64.26101802,290.5728776,179.941018,-0.3172,-1.3609,-0.32023,2.8906,3.9032,-2.5526,2.5834,2.1547,3.6937,-1.743
1995,84.9980544,64.26101802,200.6780544,179.941018,1.0162,-0.082505,-0.73106,3.0641,3.4293,-3.7779,2.4913,1.902,3.9388,-1.6172
2238,75.35784279,64.26101802,191.0378428,179.941018,-1.7593,-0.15335,-1.2333,2.5795,3.6601,-2.7593,3.5462,2.5944,3.8977,-2.1706
2511,79.29653928,54.21226372,194.9765393,169.8922637,1.1699,0.18459,-1.8855,3.1019,3.0305,-2.12,2.5744,2.3458,3.6227,-1.682
2818,206.2317922,49.45973888,321.9117922,165.1397389,-1.9397,0.93893,-1.5545,4.9481,3.4307,-1.7029,3.8527,3.0369,3.8743,-2.1396
3162,78.46175204,49.45973888,194.141752,165.1397389,0.58437,-1.0261,-1.2048,2.993,2.8359,-3.4292,2.7088,2.2316,3.5826,-1.9209
3548,65.86169551,49.45973888,181.5416955,165.1397389,0.12896,1.6677,-0.52302,3.763,3.0078,-3.126,3.3837,3.1133,3.5959,-1.6161
3981,56.54726405,46.71985482,172.227264,162.3998548,0.99746,-1.8651,-0.48392,3.7424,3.5413,-3.3599,2.7118,2.7625,3.6032,-1.4063
4466,49.45973888,46.71985482,165.1397389,162.3998548,0.73921,-1.0155,-0.59907,3.2388,1.9026,-3.2221,2.5861,2.7931,3.5956,-1.6321
5011,149.9707473,46.71985482,265.6507473,162.3998548,0.34591,1.5961,-4.9707,3.9112,3.0894,-3.0114,3.1121,2.4878,3.4426,-1.722
5623,69.69017566,44.7666869,185.3701757,160.4466869,0.43672,2.0876,-1.1819,3.8006,2.9994,-3.2259,2.6603,3.1196,3.5419,-1.6373
6309,54.21226372,41.43739434,169.8922637,157.1173943,0.51125,-1.8436,-0.78577,3.0864,3.5279,-3.2587,2.6076,2.2536,3.544,-1.5943
7079,49.18491149,38.28293571,164.8649115,153.9629357,1.1447,-2.596,-0.57984,3.2949,1.9478,-3.3301,2.6309,2.3827,3.5837,-1.5445
7943,57.04944135,36.93748559,172.7294413,152.6174856,0.0082382,-0.80942,-0.69753,3.8361,3.4224,-3.3597,2.5726,2.3537,3.5989,-1.6453
8912,44.54868591,33.22514151,160.2286859,148.9051415,0.52184,1.5076,-0.5604,2.38,2.8439,-3.24,2.5476,2.3401,3.5756,-1.6677
10000,52.11493681,25.57529627,167.7949368,141.2552963,0.19117,-0.43349,-1.018,2.9987,2.4855,-3.2374,2.5951,2.827,3.5731,-1.5968
11220,49.99494372,17.43352644,165.6749437,133.1135264,0.21259,-1.6686,-0.092309,3.0451,3.0529,-3.2463,3.0665,2.4234,3.5984,-1.6593
12589,22.45335753,17.08171541,138.1333575,132.7617154,0.11518,-1.0466,-0.63634,3.7593,3.5716,-3.2729,3.095,2.382,3.5083,-1.6257
14125,59.29038363,16.57502231,174.9703836,132.2550223,-2.3309,-1.0393,-0.5414,3.7251,3.5324,-2.8034,3.0796,2.3624,3.5529,-1.624
15848,30.60615743,12.54717246,146.2861574,128.2271725,0.15313,-0.98912,-0.53512,3.4789,3.5676,-3.235,3.094,2.3688,3.5703,-1.637
17782,10.57366795,9.835521687,126.2536679,125.5155217,0.15339,-0.97549,-0.56277,3.0649,3.5667,-3.2465,3.0805,2.3695,3.5656,-1.6468
19952,8.206835926,8.206835926,123.8868359,123.8868359,0.21308,-0.97425,-0.57591,3.0966,3.5958,-3.2407,3.1033,2.3492,3.571,-1.6468
20040,9.63946966,8.206835926,125.3194697,123.8868359,0.2062,-0.97318,-0.59124,3.7031,3.5833,-3.2377,3.0936,2.3589,3.5711,-1.6386
1,488.7323423,488.7323423,485.0223423,485.0223423,2.8263,1.5084,-4.3829,4.6193,3.6791,0.75109,-0.97531,-3.5609,0.077038,-3.0753
2,7074.65785,488.7323423,7070.94785,485.0223423,0.94345,-1.7755,3.9718,1.6797,-2.2746,-4.3613,1.1322,4.0061,4.7568,-0.82877
3,1184.078443,488.7323423,1180.368443,485.0223423,1.1457,4.091,3.6482,-4.3707,3.2996,4.2631,-1.8287,-0.10644,-1.5048,4.9622
4,5316.27022,488.7323423,5312.56022,485.0223423,-3.567,1.7722,2.748,-0.68549,-0.59634,0.94073,3.4081,-4.2802,0.56178,-4.2186
5,10259.89631,488.7323423,10256.18631,485.0223423,-1.0969,3.1044,-2.4678,4.2174,-0.42883,-2.752,4.7804,-1.4306,-0.20158,0.033147
6,594.676407,488.7323423,590.966407,485.0223423,1.3697,4.7515,1.0056,-3.166,-3.1796,0.42873,-2.34,-2.2022,1.531,-3.7804
7,701.8258978,488.7323423,698.1158978,485.0223423,-3.8052,2.1064,-2.5123,3.5035,3.5597,1.4882,-0.48946,4.7071,1.711,-2.9165
8,1475.830518,488.7323423,1472.120518,485.0223423,-0.84354,-0.7451,-3.9547,-2.9914,4.0679,3.6785,1.6958,-3.7621,1.4607,1.4697
10,695.0930256,488.7323423,691.3830256,485.0223423,2.4076,0.078377,-4.0145,-1.713,1.0576,-2.5335,-2.2854,2.1242,-2.9268,2.8209
11,774.6170986,488.7323423,770.9070986,485.0223423,0.81716,3.6255,-4.044,-2.3365,-0.024279,-3.4805,-0.61379,1.4868,-2.0859,-2.1822
12,1085.864066,488.7323423,1082.154066,485.0223423,4.5304,3.3073,2.7007,-0.84271,-4.1396,-1.955,-0.76073,-4.6048,-2.5332,-3.1009
14,7115.516247,488.7323423,7111.806247,485.0223423,-1.0027,-1.8211,-2.7056,-1.5681,1.6329,-2.7963,3.7495,0.50764,3.3421,-3.3037
15,5988.388306,488.7323423,5984.678306,485.0223423,-2.6701,-4.9548,-1.1923,-4.7606,4.9261,0.94995,3.4423,-2.84,-2.297,0.49785
17,1275.698699,488.7323423,1271.988699,485.0223423,-0.94751,-0.69668,-2.9319,-1.7685,-2.9449,-0.89306,1.4308,-2.3497,1.0406,-0.76498
19,839.9168804,488.7323423,836.2068804,485.0223423,-3.4316,0.91694,0.69094,-0.8389,4.6557,4.0026,0.13274,0.83453,1.6603,-0.84645
22,7074.65785,488.7323423,7070.94785,485.0223423,0.94345,-1.7755,3.9718,1.6797,-2.2746,-4.3613,1.1322,4.0061,4.7568,-0.82877
25,10259.89631,488.7323423,10256.18631,485.0223423,-1.0969,3.1044,-2.4678,4.2174,-0.42883,-2.752,4.7804,-1.4306,-0.20158,0.033147
28,1475.830518,488.7323423,1472.120518,485.0223423,-0.84354,-0.7451,-3.9547,-2.9914,4.0679,3.6785,1.6958,-3.7621,1.4607,1.4697
31,774.6170986,488.7323423,770.9070986,485.0223423,0.81716,3.6255,-4.044,-2.3365,-0.024279,-3.4805,-0.61379,1.4868,-2.0859,-2.1822
35,5988.388306,488.7323423,5984.678306,485.0223423,-2.6701,-4.9548,-1.1923,-4.7606,4.9261,0.94995,3.4423,-2.84,-2.297,0.49785
39,839.9168804,488.7323423,836.2068804,485.0223423,-3.4316,0.91694,0.69094,-0.8389,4.6557,4.0026,0.13274,0.83453,1.6603,-0.84645
44,17945.48052,488.7323423,17941.77052,485.0223423,-3.517,3.0548,3.4916,0.5669,0.91624,0.98583,6.0504,-3.2521,-0.46131,-6.8256
50,728.339457,286.2218067,724.629457,282.5118067,1.2461,0.57965,-4.9958,-1.663,3.8002,0.76263,-1.2853,2.1742,-2.7124,1.5848
56,1979.876026,286.2218067,1976.166026,282.5118067,-4.0272,3.4256,4.681,3.6446,-2.3583,-0.65454,-1.5311,-2.2328,-2.8722,-0.95587
63,837.0904303,286.2218067,833.3804303,282.5118067,4.6685,4.017,0.91049,-4.3207,2.0765,0.24236,-5.243,-0.53312,-1.6939,0.41741
70,695.0930256,286.2218067,691.3830256,282.5118067,2.4076,0.078377,-4.0145,-1.713,1.0576,-2.5335,-2.2854,2.1242,-2.9268,2.8209
79,839.9168804,286.2218067,836.2068804,282.5118067,-3.4316,0.91694,0.69094,-0.8389,4.6557,4.0026,0.13274,0.83453,1.6603,-0.84645
89,698.4989471,286.2218067,694.7889471,282.5118067,-1.9559,3.8373,0.67986,2.9466,0.76611,1.1934,-2.4432,-2.969,3.029,-1.6013
100,1985.908052,286.2218067,1982.198052,282.5118067,3.6972,-3.6438,-1.54,-0.5374,1.583,0.31512,-3.4088,8.0111,-3.3082,-0.37916
112,661.8480966,286.2218067,658.1380966,282.5118067,4.1167,4.94,1.284,-1.0605,0.79909,-4.8486,-0.95157,-0.91494,-0.61164,0.25662
125,1399.469875,286.2218067,1395.759875,282.5118067,1.9719,2.8765,1.8177,6.8668,1.2617,-1.9021,1.2803,-0.2164,-0.32692,-1.2946
141,435.18349,251.8739088,431.47349,248.1639088,1.659,3.2356,-3.0919,5.8302,0.57517,-1.4214,-0.39886,-2.3105,1.4618,-1.999
158,1030.623572,251.8739088,1026.913572,248.1639088,0.33057,-3.7956,-0.84413,-4.3606,2.2084,-4.1362,-3.0116,4.7942,-2.135,-1.3858
177,267.5689001,251.8739088,263.8589001,248.1639088,0.40963,-3.9458,-3.6027,1.1236,0.80711,2.2932,-0.13115,-1.5532,1.6666,-2.541
199,352.8196032,251.8739088,349.1096032,248.1639088,-2.025,0.68664,-0.73926,-2.4731,2.8745,1.942,-1.0666,0.78453,1.7554,-1.8807
223,714.2931607,251.8739088,710.5831607,248.1639088,4.971,1.6023,0.81688,-1.7252,0.01735,0.46998,-3.9984,-1.6246,-1.0864,0.47667
251,814.4737051,251.8739088,810.7637051,248.1639088,-2.1508,0.90294,3.3998,3.7164,3.9913,0.30586,-0.3867,0.61592,2.5064,2.4248
281,298.4612735,219.8149338,294.7512735,216.1049338,2.9473,-1.4756,-1.497,3.0985,1.4771,-0.92838,-0.34603,1.1283,2.4845,-1.9811
316,451.1481456,219.8149338,447.4381456,216.1049338,-1.807,5.8649,2.1395,2.3889,0.4672,0.43997,-0.9915,-4.0152,1.4576,-1.0385
354,251.8739088,219.8149338,248.1639088,216.1049338,-2.6768,0.73133,2.2899,2.2601,2.2335,2.6443,-0.26461,-1.5814,2.2775,-1.633
398,270.063465,192.2994069,266.353465,188.5894069,0.85037,-1.8282,0.72994,1.5256,1.9569,0.86788,-0.07272,1.6247,2.1103,0.16986
446,236.477688,162.3416557,232.767688,158.6316557,2.3585,-0.54133,1.4184,2.2681,1.2174,0.53401,0.16718,-0.62827,0.11006,-0.39048
501,226.5415041,162.3416557,222.8315041,158.6316557,2.917,-1.7345,1.502,0.56066,2.1601,1.0204,-0.12406,1.3301,1.9475,-0.57709
562,616.8804499,162.3416557,613.1704499,158.6316557,-6.4558,0.95387,-0.36158,1.5803,1.3033,0.41337,-0.18684,2.2936,1.4918,1.1335
630,104.4558239,104.4558239,100.7458239,100.7458239,1.004,0.1954,1.8534,1.9541,1.6018,2.5965,-1.6761,-2.4006,2.0222,-0.72164
707,221.434909,104.4558239,217.724909,100.7458239,1.2532,0.11439,1.2819,1.5986,1.523,-0.86542,-0.70218,-2.1595,1.2583,-0.53893
794,196.0223421,104.4558239,192.3123421,100.7458239,1.8168,-0.23402,0.25794,1.4089,3.0306,1.8535,-1.1854,-1.7502,2.0088,-1.1869
891,258.7649799,104.4558239,255.0549799,100.7458239,1.8015,0.7815,1.9223,1.3268,3.6216,2.4834,-1.5267,-1.1147,1.4491,1.4716
1000,143.59932,104.4558239,139.88932,100.7458239,0.40898,-1.3971,1.7649,1.2906,0.71698,0.90878,-1.472,-1.5299,2.0106,-0.35074
1122,249.0297831,104.4558239,245.3197831,100.7458239,0.96135,0.6031,2.1218,1.5881,1.019,-0.21337,-1.5298,-2.1341,1.9589,-0.089517
1258,504.626655,102.2740095,500.916655,98.56400951,0.19708,-0.074023,2.9887,2.3902,0.98437,2.7816,-2.941,-2.3327,2.0223,-0.74774
1412,214.2656385,89.09930732,210.5556385,85.38930732,0.47217,-0.66601,1.375,3.6986,1.2632,0.55598,-1.0302,-1.2041,1.8629,-0.40877
1584,111.3066941,89.09930732,107.5966941,85.38930732,1.1275,0.46587,1.6617,3.1265,1.8977,3.2412,-1.6392,-2.3834,1.8235,-0.19572
1778,252.4454094,69.12049053,248.7354094,65.41049053,1.3203,-0.73252,2.6694,3.7975,1.3984,2.8108,-0.65914,-1.3683,2.0107,-0.34666
1995,112.002743,69.12049053,108.292743,65.41049053,1.1739,-1.273,1.1872,4.3546,2.3467,3.5958,-1.4032,-1.5613,1.8908,0.45076
2238,89.09930732,67.31001305,85.38930732,63.60001305,1.452,-0.12461,1.7563,3.779,0.81081,3.7344,-1.0788,-2.4001,2.0288,0.40307
2511,72.72015575,57.60937586,69.01015575,53.89937586,1.5035,-0.37277,0.809,3.7691,2.0121,3.7157,-1.0205,-2.4383,2.0124,0.35198
2818,286.7210796,57.60937586,283.0110796,53.89937586,1.3036,-0.25721,1.5103,6.1477,1.1439,4.7908,-1.6605,-1.8887,2.0074,0.33611
3162,78.47756004,56.86291103,74.76756004,53.15291103,1.3083,-0.44408,1.1331,3.936,2.5713,3.2614,-1.0183,-1.6673,2.0144,0.53421
3548,77.69794029,51.94871156,73.98794029,48.23871156,2.1889,0.58085,1.6764,3.5975,2.4765,3.6516,-1.076,-2.2938,1.9988,0.32086
3981,60.72564966,51.94871156,57.01564966,48.23871156,0.90382,0.31548,1.7277,3.9725,1.6274,3.7569,-0.33684,-2.0311,2.0,0.91119
4466,70.99617603,37.20870929,67.28617603,33.49870929,1.1034,-1.438,1.0597,4.0696,1.5069,3.0299,-0.15902,-1.9217,1.9802,0.86855
5011,100.1682871,32.68182357,96.45828714,28.97182357,1.2435,-1.7728,-1.1186,3.8635,2.0417,3.6538,-0.53747,-2.0579,2.0084,0.48065
5623,43.34260093,26.05283702,39.63260093,22.34283702,1.2347,-3.2398,0.94348,4.0374,1.4702,3.6137,-0.29013,-1.9883,1.9322,1.2043
6309,51.79862218,26.05283702,48.08862218,22.34283702,1.0211,-2.309,0.93147,4.2472,3.2044,3.5804,-0.38514,-2.0052,1.5464,1.077
7079,29.67501757,22.36272217,25.96501757,18.65272217,1.17,-0.67876,0.94968,3.8349,2.4626,3.7025,-0.30458,-2.0241,1.9886,0.97614
7943,37.82877774,22.36272217,34.11877774,18.65272217,1.1827,-3.2732,0.91121,3.9803,2.0162,3.2352,-0.31412,-1.9902,1.9717,1.1098
8912,39.0418788,22.36272217,35.3318788,18.65272217,1.2597,-1.6821,0.95262,3.922,2.6829,3.6918,-0.30914,-1.9041,1.9752,1.0294
10000,22.36272217,22.29113385,18.65272217,18.58113385,1.2335,-2.211,0.96819,4.7132,2.0615,3.6436,-0.37071,-2.0099,1.9756,0.97513
11220,37.07526248,14.94383654,33.36526248,11.23383654,1.3099,-2.2033,1.6887,4.704,2.4067,4.0388,-0.33302,-2.0103,1.9776,0.9666
12589,41.52756922,12.79191258,37.81756922,9.081912581,1.2508,-1.8149,0.96568,4.6489,2.4238,3.6812,-0.32613,-1.9983,2.2577,1.0097
14125,54.98601225,12.13510288,51.27601225,8.425102876,-1.2679,-2.4744,1.0005,4.6098,2.5553,4.1634,-0.31415,-2.0103,1.9708,0.98008
15848,33.65886224,11.88943328,29.94886224,8.179433284,1.2261,-2.1093,0.94831,4.7202,2.5246,3.6291,-0.34593,-2.0042,1.9821,0.44195
17782,15.2532372,10.68405819,11.5432372,6.974058193,1.2355,-1.4399,0.97135,4.5399,2.4855,3.6576,-0.32804,-2.0083,1.9987,0.97871
19952,11.20886783,9.865071249,7.498867829,6.155071249,1.1712,-2.3608,0.97095,4.5502,2.4972,3.6785,-0.33879,-2.0043,1.9845,0.67768
20040,10.4181485,9.865071249,6.708148495,6.155071249,1.1545,-2.3055,0.9581,4.6148,2.5145,3.6742,-0.33397,-2.0074,1.9844,0.67833
1,972.7478406,972.7478406,1104.927841,1104.927841,2.8263,1.5084,-4.3829,4.6193,3.6791,0.75109,-0.97531,-3.5609,0.077038,-3.0753
2,11595.31106,972.7478406,11727.49106,1104.927841,0.94345,-1.7755,3.9718,1.6797,-2.2746,-4.3613,1.1322,4.0061,4.7568,-0.82877
3,746.1303731,746.1303731,878.3103731,878.3103731,1.1457,4.091,3.6482,-4.3707,3.2996,4.2631,-1.8287,-0.10644,-1.5048,4.9622
4,1208.897457,746.1303731,1341.077457,878.3103731,-3.567,1.7722,2.748,-0.68549,-0.59634,0.94073,3.4081,-4.2802,0.56178,-4.2186
5,3559.598164,746.1303731,3691.778164,878.3103731,-1.0969,3.1044,-2.4678,4.2174,-0.42883,-2.752,4.7804,-1.4306,-0.20158,0.033147
6,848.9023157,746.1303731,981.0823157,878.3103731,1.3697,4.7515,1.0056,-3.166,-3.1796,0.42873,-2.34,-2.2022,1.531,-3.7804
7,1304.126531,746.1303731,1436.306531,878.3103731,-3.8052,2.1064,-2.5123,3.5035,3.5597,1.4882,-0.48946,4.7071,1.711,-2.9165
8,1284.049873,746.1303731,1416.229873,878.3103731,-0.84354,-0.7451,-3.9547,-2.9914,4.0679,3.6785,1.6958,-3.7621,1.4607,1.4697
10,498.3013819,498.3013819,630.4813819,630.4813819,2.4076,0.078377,-4.0145,-1.713,1.0576,-2.5335,-2.2854,2.1242,-2.9268,2.8209
11,412.8804672,412.8804672,545.0604672,545.0604672,0.81716,3.6255,-4.044,-2.3365,-0.024279,-3.4805,-0.61379,1.4868,-2.0859,-2.1822
12,660.6131784,412.8804672,792.7931784,545.0604672,4.5304,3.3073,2.7007,-0.84271,-4.1396,-1.955,-0.76073,-4.6048,-2.5332,-3.1009
14,6399.488689,412.8804672,6531.668689,545.0604672,-1.0027,-1.8211,-2.7056,-1.5681,1.6329,-2.7963,3.7495,0.50764,3.3421,-3.3037
15,2937.035458,412.8804672,3069.215458,545.0604672,-2.6701,-4.9548,-1.1923,-4.7606,4.9261,0.94995,3.4423,-2.84,-2.297,0.49785
17,337.5781415,337.5781415,469.7581415,469.7581415,-0.94751,-0.69668,-2.9319,-1.7685,-2.9449,-0.89306,1.4308,-2.3497,1.0406,-0.76498
19,2137.142603,337.5781415,2269.322603,469.7581415,-3.4316,0.91694,0.69094,-0.8389,4.6557,4.0026,0.13274,0.83453,1.6603,-0.84645
22,11595.31106,337.5781415,11727.49106,469.7581415,0.94345,-1.7755,3.9718,1.6797,-2.2746,-4.3613,1.1322,4.0061,4.7568,-0.82877
25,3559.598164,337.5781415,3691.778164,469.7581415,-1.0969,3.1044,-2.4678,4.2174,-0.42883,-2.752,4.7804,-1.4306,-0.20158,0.033147
28,1284.049873,337.5781415,1416.229873,469.7581415,-0.84354,-0.7451,-3.9547,-2.9914,4.0679,3.6785,1.6958,-3.7621,1.4607,1.4697
31,412.8804672,337.5781415,545.0604672,469.7581415,0.81716,3.6255,-4.044,-2.3365,-0.024279,-3.4805,-0.61379,1.4868,-2.0859,-2.1822
35,2937.035458,337.5781415,3069.215458,469.7581415,-2.6701,-4.9548,-1.1923,-4.7606,4.9261,0.94995,3.4423,-2.84,-2.297,0.49785
39,2137.142603,337.5781415,2269.322603,469.7581415,-3.4316,0.91694,0.69094,-0.8389,4.6557,4.0026,0.13274,0.83453,1.6603,-0.84645
44,10152.14317,337.5781415,10284.32317,469.7581415,-3.517,3.0548,7.4363,0.5669,0.53904,2.572,5.9868,-3.2521,-1.4843,-5.2751
50,540.3560431,337.5781415,672.5360431,469.7581415,1.0112,-0.4113,-4.6657,0.44685,1.7035,-1.7235,-1.2898,2.1742,-2.7124,4.1763
56,813.9703766,242.7614192,946.1503766,374.9414192,-0.12595,4.9982,4.681,2.6306,-2.7712,-1.4761,-1.3665,2.3342,-3.6109,-0.44314
63,746.1303731,242.7614192,878.3103731,374.9414192,1.1457,4.091,3.6482,-4.3707,3.2996,4.2631,-1.8287,-0.10644,-1.5048,4.9622
70,498.3013819,242.7614192,630.4813819,374.9414192,2.4076,0.078377,-4.0145,-1.713,1.0576,-2.5335,-2.2854,2.1242,-2.9268,2.8209
79,2137.142603,242.7614192,2269.322603,374.9414192,-3.4316,0.91694,0.69094,-0.8389,4.6557,4.0026,0.13274,0.83453,1.6603,-0.84645
89,1895.836153,242.7614192,2028.016153,374.9414192,-1.2592,4.7556,3.5435,3.2547,-2.9383,1.3098,-0.03002,-0.84928,2.3336,1.43
100,2174.324111,242.7614192,2306.504111,374.9414192,-2.7038,-5.4021,2.4468,-1.729,1.1928,-6.538,-2.8991,8.1574,-2.6043,-1.3575
112,660.6131784,242.7614192,792.7931784,374.9414192,4.5304,3.3073,2.7007,-0.84271,-4.1396,-1.955,-0.76073,-4.6048,-2.5332,-3.1009
125,3299.401946,242.7614192,3431.581946,374.9414192,1.5539,1.4204,2.1244,-0.39762,-0.78373,-4.829,4.1956,-1.6812,2.2423,0.96181
141,972.7478406,242.7614192,1104.927841,374.9414192,2.8263,1.5084,-4.3829,4.6193,3.6791,0.75109,-0.97531,-3.5609,0.077038,-3.0753
158,504.7659366,242.7614192,636.9459366,374.9414192,-2.9087,-3.6206,2.2317,-3.3093,0.19682,-4.2541,-2.8648,1.3335,-1.8259,3.3867
177,286.2739519,242.7614192,418.4539519,374.9414192,1.1406,-4.3473,1.904,-4.6573,-2.9683,-3.8491,0.73721,-0.034744,0.14396,0.32229
199,303.0958564,242.7614192,435.2758564,374.9414192,-4.2866,-0.028075,-0.84806,-2.4731,1.6833,1.942,0.25193,0.78453,-0.60908,0.19666
223,292.5842026,242.7614192,424.7642026,374.9414192,1.7043,-2.25,0.52669,-4.709,1.8392,-2.0572,-0.52138,1.6853,-2.3687,2.4936
251,515.5355414,242.7614192,647.7155414,374.9414192,-0.24949,3.4341,0.50464,-3.8797,2.6424,-3.0972,1.9185,6.0528,-0.98857,-0.51836
281,578.9616061,214.190156,711.1416061,346.370156,-1.7814,-0.70997,-2.4789,5.7802,2.2087,2.3149,1.4107,0.63915,-0.10155,-3.0283
316,356.3529771,214.190156,488.5329771,346.370156,-2.1154,2.8194,0.086554,-2.8729,-3.3882,-2.0902,-1.5838,-0.35544,-1.1743,-0.31705
354,553.4706731,214.190156,685.6506731,346.370156,-3.3001,-2.4199,-2.0257,3.2534,0.028882,0.47113,0.51412,2.2278,0.54574,-4.1816
398,281.4372548,143.1737197,413.6172548,275.3537197,-1.7627,-2.3884,-2.3978,-1.4124,1.7667,-1.2354,0.46468,0.12979,-1.1784,-1.675
446,358.3243633,134.2388166,490.5043633,266.4188166,1.0635,1.571,1.8383,-1.6513,1.3327,0.73932,2.5793,-0.10665,-2.337,-3.0938
501,344.6347902,134.2388166,476.8147902,266.4188166,-1.2467,3.4195,1.0454,0.91607,2.809,1.144,1.1725,-1.5659,-0.9535,-2.4635
