0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
100,128.5175422,53.2950967,-118.5924578,-193.8149033,3.6361,-0.13705,1.8259,-0.48932,2.0329,-2.6517,3.9042,-5.4807,-1.1329,1.6083
112,75.3993895,53.2950967,-171.7106105,-193.8149033,1.1117,0.78254,-1.1482,-2.8177,-2.1802,-1.5526,6.1973,-2.7652,1.9788,-1.6245
125,79.25334269,53.2950967,-167.8566573,-193.8149033,-3.3873,3.5004,-1.6822,-1.982,-1.5652,-1.5636,6.1043,1.9068,0.26487,0.6867
141,92.08095387,47.3556722,-155.0290461,-199.7543278,-2.9539,0.85031,0.2804,1.35,0.12783,4.1557,-1.0298,-0.43416,-4.2328,1.0078
158,81.41444677,47.3556722,-165.6955532,-199.7543278,-2.8186,-1.6297,-3.7074,1.7579,-1.5947,0.032037,-0.39005,-1.7542,-2.5109,0.1461
177,98.45677167,43.27996674,-148.6532283,-203.8300333,-2.067,1.4506,-3.8326,-2.6545,-8.6417,-0.12468,6.9041,1.2378,-1.0089,0.52746
199,47.3556722,43.27996674,-199.7543278,-203.8300333,-0.82927,-0.86457,-2.7892,-3.1707,-2.4008,-0.50804,3.0771,-1.9592,3.0137,-0.47818
223,124.4835866,30.87308801,-122.6264134,-216.236912,0.63764,2.5485,2.7195,-1.3234,0.53542,-1.2503,-3.457,-3.5794,1.8919,0.068967
251,32.16012946,19.72773077,-214.9498705,-227.3822692,-2.6537,-1.0872,-2.7361,-3.0517,-1.111,0.90647,-0.020768,-1.3146,1.0319,3.229
281,80.15158738,19.72773077,-166.9584126,-227.3822692,-1.2483,2.1582,-3.1362,1.2204,-0.25661,2.6592,0.68751,-7.825,-2.0124,5.2852
316,12.36753955,12.36753955,-234.7424605,-234.7424605,-5.2451,-1.8168,-1.05,-2.0309,-2.8232,1.4967,4.009,-3.9393,-1.1749,3.6702
354,49.33784795,12.36753955,-197.772152,-234.7424605,0.9967,2.1574,0.77687,-3.9286,-2.3597,0.00047289,5.0488,-1.2258,-1.7548,3.8153
398,20.68873113,11.57029342,-226.4212689,-235.5397066,-6.3832,-0.88496,-2.4684,-2.0388,-4.9262,1.2958,3.6738,-2.4213,-0.3701,2.9795
446,29.98714903,8.290150184,-217.122851,-238.8198498,-3.2244,1.6006,-1.7734,-7.7229,-4.3928,1.8713,2.1629,-1.2788,-0.45454,2.3879
501,22.06235498,7.918542789,-225.047645,-239.1914572,-3.245,0.21562,0.23366,-5.8703,-2.7776,2.8336,2.0589,-1.9854,-0.38095,6.0797
562,11.99073908,6.398621662,-235.1192609,-240.7113783,-3.2181,-1.4758,-1.6938,-3.0203,-3.0869,0.69628,1.8218,-4.8483,-1.0597,1.8466
630,7.821058034,2.922082748,-239.288942,-244.1879173,-4.1069,0.49407,-0.45915,-1.8131,-3.0692,0.77743,2.8121,-3.945,-1.2843,3.0476
707,20.75793822,2.922082748,-226.3520618,-244.1879173,-2.5185,3.2628,-0.73191,-2.3828,-2.9911,0.099647,2.6609,-4.519,-1.5001,3.4547
794,5.674522548,1.642272798,-241.4354775,-245.4677272,-4.4613,-0.71313,-0.70351,-2.9907,-2.4629,1.2589,3.0629,-3.6302,1.4143,3.0821
891,9.063748617,1.160537558,-238.0462514,-245.9494624,-4.0396,-0.58454,-0.63913,-3.219,-3.1356,2.3422,2.6922,-6.6986,-0.42804,2.9158
1000,2.010722277,1.160537558,-245.0992777,-245.9494624,-4.2148,-0.0086984,-0.13134,-2.8546,-3.5626,2.0158,3.1598,-3.7046,-0.34351,2.2298
1122,8.21686201,1.160537558,-238.893138,-245.9494624,-3.9542,0.45286,-0.82651,-2.9557,-3.7469,2.3737,0.7482,-3.8993,-1.0138,2.4356
1258,1.181094988,0.6205737199,-245.928905,-246.4894263,-3.9123,-0.36586,-0.94806,-3.1309,-3.5409,2.3186,3.6763,-4.0932,0.071801,2.9184
1412,2.127088756,0.4810330131,-244.9829112,-246.628967,-3.6412,-0.16721,-0.75342,-3.1641,-3.1974,2.1325,2.7211,-3.9999,-1.1805,3.2141
1584,0.8856144447,0.1538110796,-246.2243856,-246.9561889,-3.9724,-0.24521,-0.8407,-3.0187,-3.3834,2.194,3.0685,-4.1155,-0.021887,2.6857
1778,1.351346413,0.1202207795,-245.7586536,-246.9897792,-3.6799,0.19103,0.42711,-3.7967,-3.0882,2.3333,3.1913,-3.9461,-0.18357,3.0687
1995,0.1479392706,0.09425689822,-246.9620607,-247.0157431,-3.9049,0.12061,-0.73583,-3.6812,-3.275,2.1332,3.2798,-3.7233,-0.18706,2.917
2238,0.08916163366,0.03276376593,-247.0208384,-247.0772362,-3.7327,0.12079,-0.74732,-3.8554,-3.2105,2.2433,3.2678,-4.02,-0.19903,2.8489
2511,0.02879702282,0.02154493124,-247.081203,-247.0884551,-3.7897,0.16732,-0.75034,-3.6544,-3.1061,2.2426,3.2974,-3.9135,-0.04167,2.9232
2818,2.231508231,0.01855132826,-244.8784918,-247.0914487,-3.7616,0.13812,-0.71632,-3.6633,-3.0942,2.258,3.2751,-3.9588,1.4163,2.8826
3162,0.01215256823,0.01144296818,-247.0978474,-247.098557,-3.7573,0.18628,-0.71227,-3.6347,-3.0786,2.2709,3.2561,-3.939,-0.098637,2.8602
3548,0.008688528025,0.006067912948,-247.1013115,-247.1039321,-3.7742,0.17095,-0.70631,-3.6724,-3.0785,2.255,3.2451,-3.9325,-0.087301,2.8552
3981,0.006817698562,0.003783064948,-247.1031823,-247.1062169,-3.7705,0.15741,-0.66325,-3.6809,-3.0879,2.2754,3.2448,-3.9185,-0.083049,2.8438
4466,0.002997285208,0.002192153454,-247.1070027,-247.1078078,-3.8051,0.19452,-0.70899,-3.6833,-3.0869,2.2808,3.2454,-3.9073,-0.088741,2.8177
5011,0.001148651387,0.001148651387,-247.1088513,-247.1088513,-3.7904,0.1952,-0.69229,-3.6971,-3.0916,2.2989,3.2415,-3.9217,-0.075993,2.8319
5623,0.0005992404556,0.0003272156737,-247.1094008,-247.1096728,-3.7998,0.20692,-0.69123,-3.6934,-3.0929,2.3114,3.2403,-3.9229,-0.077653,2.8191
6309,0.0001589028281,6.781402851e-05,-247.1098411,-247.1099322,-3.8014,0.20485,-0.69496,-3.6945,-3.0971,2.3154,3.2264,-3.9236,-0.075318,2.8231
7079,2.556954138e-05,1.422682834e-05,-247.1099744,-247.1099858,-3.7999,0.20209,-0.69119,-3.6936,-3.0977,2.3163,3.2207,-3.9196,-0.07158,2.823
7943,1.23544832e-05,9.054855184e-06,-247.1099876,-247.1099909,-3.7992,0.20288,-0.6908,-3.6916,-3.0989,2.3161,3.2196,-3.9192,-0.071883,2.8225
8912,2.975382301e-06,1.356609744e-06,-247.109997,-247.1099986,-3.7984,0.20337,-0.69081,-3.6904,-3.0991,2.3178,3.2201,-3.917,-0.071018,2.8222
10000,1.517518911e-07,1.416348994e-07,-247.1099998,-247.1099999,-3.7983,0.20328,-0.69097,-3.6911,-3.0993,2.3167,3.2198,-3.916,-0.071041,2.8223
11220,3.746191624e-08,2.938998023e-08,-247.11,-247.11,-3.7984,0.20322,-0.69111,-3.6912,-3.0994,2.3168,3.22,-3.916,-0.071169,2.8224
12131,9.751971675e-09,9.751971675e-09,-247.11,-247.11,-3.7984,0.20321,-0.69113,-3.6912,-3.0993,2.3168,3.22,-3.916,-0.07116,2.8224
12160,2.528292953e-08,9.751971675e-09,-247.11,-247.11,-3.7984,0.20321,-0.69113,-3.6912,-3.0993,2.3168,3.22,-3.916,-0.07116,2.8224
1,126.5673006,126.5673006,-25.47269935,-25.47269935,-3.0039,1.262,2.2092,3.5327,3.1516,4.7969,-1.0798,-2.6985,-3.0939,-2.3595
2,95.35980366,95.35980366,-56.68019634,-56.68019634,3.7293,-2.0695,-3.9355,-4.2787,3.4631,-0.88687,-1.5482,1.9142,0.92275,3.5742
3,149.8340268,95.35980366,-2.205973233,-56.68019634,4.5205,-1.4379,-3.0891,-2.0306,2.2291,-1.8408,-4.1519,-0.48252,4.1545,-4.7552
4,157.955006,95.35980366,5.915006036,-56.68019634,3.7296,3.0769,-0.26689,-2.1577,-4.5621,-0.26984,4.7875,-1.601,-0.84414,0.51542
5,106.5432145,95.35980366,-45.4967855,-56.68019634,-3.0217,2.3435,-0.23567,-0.26099,2.0997,-3.4635,4.3418,3.0106,-0.39545,-0.26922
6,145.6657949,95.35980366,-6.374205112,-56.68019634,-2.7307,0.00087996,2.7532,-1.2448,-0.23168,-1.7059,2.9452,4.573,-2.5015,1.6284
7,175.1352735,95.35980366,23.09527349,-56.68019634,4.2958,0.42744,2.7784,-2.2874,-0.70911,2.4254,1.9043,3.617,-4.1738,1.5666
8,106.2396755,95.35980366,-45.80032445,-56.68019634,-3.3572,-2.6589,-4.5018,-2.7024,1.2261,-2.4051,2.0909,-0.84045,-3.5396,2.2522
10,137.2427228,91.0748659,-14.79727717,-60.9651341,0.75498,4.5278,1.4168,2.7152,-4.4405,-1.3716,4.6451,1.0948,1.8683,-0.32078
11,21.27699912,21.27699912,-130.7630009,-130.7630009,-0.58389,0.11221,-0.93033,4.5237,1.4726,0.85544,-1.2822,0.073483,4.0706,3.0118
12,143.749621,21.27699912,-8.29037901,-130.7630009,2.7562,-0.49486,2.5801,-0.84962,-2.4279,-0.38282,2.0335,-1.291,4.373,-2.0473
14,157.2449874,21.27699912,5.204987388,-130.7630009,-0.92718,2.5575,3.4353,-2.7905,-0.50084,-1.3461,-1.0298,0.32882,-0.12626,-3.5763
15,97.38049309,21.27699912,-54.65950691,-130.7630009,3.1573,-0.49936,-3.2869,4.8581,-4.1633,-4.7203,-2.3472,1.0158,4.1037,3.8964
17,176.0821446,21.27699912,24.04214459,-130.7630009,-3.0962,0.80064,-4.2009,0.64466,-4.9583,-1.4943,2.0915,-4.2132,-2.8495,-4.4799
19,187.3435624,21.27699912,35.30356239,-130.7630009,-2.5424,1.9748,2.495,-4.0821,-0.93228,-3.4801,-3.0815,-3.1755,4.13,-3.1444
22,95.35980366,21.27699912,-56.68019634,-130.7630009,3.7293,-2.0695,-3.9355,-4.2787,3.4631,-0.88687,-1.5482,1.9142,0.92275,3.5742
25,106.5432145,21.27699912,-45.4967855,-130.7630009,-3.0217,2.3435,-0.23567,-0.26099,2.0997,-3.4635,4.3418,3.0106,-0.39545,-0.26922
28,106.2396755,21.27699912,-45.80032445,-130.7630009,-3.3572,-2.6589,-4.5018,-2.7024,1.2261,-2.4051,2.0909,-0.84045,-3.5396,2.2522
31,21.27699912,21.27699912,-130.7630009,-130.7630009,-0.58389,0.11221,-0.93033,4.5237,1.4726,0.85544,-1.2822,0.073483,4.0706,3.0118
35,97.38049309,21.27699912,-54.65950691,-130.7630009,3.1573,-0.49936,-3.2869,4.8581,-4.1633,-4.7203,-2.3472,1.0158,4.1037,3.8964
39,187.3435624,21.27699912,35.30356239,-130.7630009,-2.5424,1.9748,2.495,-4.0821,-0.93228,-3.4801,-3.0815,-3.1755,4.13,-3.1444
44,166.5286307,21.27699912,14.48863066,-130.7630009,2.3864,1.719,-3.127,-3.6365,-4.5121,-1.645,6.4337,-1.2143,-0.79414,2.8217
50,188.9289745,21.27699912,36.88897448,-130.7630009,-2.9492,2.7876,4.1031,2.1108,-2.5396,-2.1118,4.5951,1.9693,2.4013,-3.3319
56,106.3444261,21.27699912,-45.69557389,-130.7630009,-1.185,-0.97674,1.8966,2.5949,0.36424,5.8404,-2.8794,3.3762,-0.10901,1.1263
63,149.8340268,21.27699912,-2.205973233,-130.7630009,4.5205,-1.4379,-3.0891,-2.0306,2.2291,-1.8408,-4.1519,-0.48252,4.1545,-4.7552
70,137.2427228,21.27699912,-14.79727717,-130.7630009,0.75498,4.5278,1.4168,2.7152,-4.4405,-1.3716,4.6451,1.0948,1.8683,-0.32078
79,187.3435624,21.27699912,35.30356239,-130.7630009,-2.5424,1.9748,2.495,-4.0821,-0.93228,-3.4801,-3.0815,-3.1755,4.13,-3.1444
89,40.20874542,21.27699912,-111.8312546,-130.7630009,-0.6087,-1.3875,-0.15944,2.0587,-1.3101,-1.1431,-0.55562,-0.45641,0.66024,3.6443
100,53.99241598,21.27699912,-98.04758402,-130.7630009,2.3239,-1.203,0.95718,1.0502,1.8379,0.1465,-2.0939,-0.8306,2.6717,0.60129
112,64.2456402,21.27699912,-87.7943598,-130.7630009,-1.3621,0.99749,0.98101,2.2452,1.0063,-0.65787,-2.1523,-0.012742,4.2184,-1.5745
125,34.32035768,21.27699912,-117.7196423,-130.7630009,-1.1765,0.54184,-0.46314,3.5678,0.71365,0.012261,0.021465,3.0691,2.4465,2.1345
141,61.89894233,21.27699912,-90.14105767,-130.7630009,0.3325,-0.75778,2.4322,2.6962,2.9055,0.82746,-1.9067,-0.44832,1.677,-0.28215
158,49.40305289,21.27699912,-102.6369471,-130.7630009,-2.8922,1.2774,-0.756,1.7587,0.25194,1.3515,0.03134,-1.0587,2.8344,-1.1244
177,114.5837683,20.86224464,-37.45623175,-131.1777554,-3.5124,0.70715,-1.7968,6.2364,1.4123,0.0019347,-0.6329,-0.14115,1.1027,-5.9427
199,74.56005579,20.86224464,-77.47994421,-131.1777554,-0.72135,0.72386,-0.16062,0.58317,0.48384,0.091455,-1.2535,-0.16919,3.7191,-3.0944
223,53.30210423,20.86224464,-98.73789577,-131.1777554,0.90111,-0.18955,-1.6004,-1.1155,1.7924,0.82286,-2.1799,1.0796,4.5879,0.44457
251,23.01191313,17.57368771,-129.0280869,-134.4663123,-2.5232,-0.25122,-2.3244,3.4285,0.076005,0.76022,0.21093,-0.028171,-0.47066,2.4072
281,60.94375678,15.60685937,-91.09624322,-136.4331406,-0.82658,4.511,-3.4212,3.3392,1.6831,1.6768,-3.3762,1.7281,7.3913,4.5428
316,15.60685937,10.99007119,-136.4331406,-141.0499288,-1.1467,2.2598,-1.2549,3.8584,1.7357,0.91936,-1.4867,-1.1263,3.7418,3.7172
354,10.99007119,10.99007119,-141.0499288,-141.0499288,-1.0135,-0.12344,-3.0396,2.4238,0.82786,-0.66148,-1.0416,0.9526,2.2332,3.5387
398,31.01838823,5.823683062,-121.0216118,-146.2163169,-1.5358,2.2967,-3.6135,6.6762,-0.50256,2.2012,-0.61516,-1.0262,3.3217,4.4262
446,10.56354928,5.612472301,-141.4764507,-146.4275277,-1.6403,0.72746,-3.0923,3.0566,0.57104,-0.56952,-1.0747,-0.34752,0.45852,1.9774
501,19.63500402,2.633028106,-132.404996,-149.4069719,0.38504,1.0694,-2.9233,4.5944,1.8344,-1.1902,-1.131,2.7443,2.3665,4.7355
562,6.940076003,2.633028106,-145.099924,-149.4069719,-0.32867,0.47771,-3.3374,2.4748,2.7096,-0.85274,-0.97139,0.89634,0.32971,3.4585
630,7.47648398,2.633028106,-144.563516,-149.4069719,-0.10635,1.2912,-4.8269,4.3137,1.2408,-0.82477,-1.4117,0.70521,2.3631,2.9918
707,2.626944219,1.477739549,-149.4130558,-150.5622605,-0.11962,2.1358,-3.3579,3.196,3.0412,0.20714,-0.69541,-1.7197,1.747,3.9749
794,4.428302646,1.165675408,-147.6116974,-150.8743246,-0.136,-0.31587,-3.881,2.3617,2.8786,0.56914,-0.70867,-0.42448,1.6195,3.4376
891,10.3566341,1.165675408,-141.6833659,-150.8743246,-0.72155,0.13193,-3.7998,2.7275,2.3701,-0.31083,-0.52711,-3.4891,1.337,3.4429
1000,1.086071888,1.086071888,-150.9539281,-150.9539281,-0.19506,0.79046,-4.1845,3.3683,2.6106,-0.59921,-0.83732,-0.63813,1.4475,3.4791
1122,5.956138917,0.3483790714,-146.0838611,-151.6916209,-0.18921,1.2797,-4.1593,3.3024,2.377,0.55419,-3.1506,-0.64883,2.0283,2.9661
1258,1.244658821,0.1497427012,-150.7953412,-151.8902573,-0.10319,0.6419,-4.1439,3.3043,2.7839,0.30357,-1.4076,-0.65978,1.5546,3.1391
1412,1.020142928,0.147333708,-151.0198571,-151.8926663,-0.22355,1.4743,-4.0033,3.282,2.5151,0.27957,-0.87012,-0.67333,0.82562,4.2073
1584,0.2489351937,0.09619657961,-151.7910648,-151.9438034,-0.14668,1.1187,-3.873,3.035,2.3582,0.21048,-0.85323,-0.74978,1.5699,3.2468
1778,2.155618817,0.06236581994,-149.8843812,-151.9776342,-0.37958,1.3591,-2.477,3.3082,2.3661,0.27506,-0.95829,-0.69839,1.5111,3.3478
1995,0.0478424002,0.03139810353,-151.9921576,-152.0086019,-0.37276,1.2806,-3.9433,3.2867,2.4241,0.16088,-0.84044,-0.73511,1.5688,3.5713
2238,0.02702877432,0.01433773887,-152.0129712,-152.0256623,-0.23289,1.4131,-3.943,3.3053,2.3668,0.23769,-0.79286,-0.63092,1.5509,3.4675
2511,0.02859318899,0.003954062882,-152.0114068,-152.0360459,-0.30851,1.5042,-3.9166,3.3459,2.3968,0.16151,-0.7827,-0.70824,1.4584,3.5608
2818,2.155580959,0.002192304547,-149.884419,-152.0378077,-0.33197,1.4378,-3.9013,3.3043,2.4108,0.16877,-0.8564,-0.67685,2.9659,3.5002
3162,0.000436941758,0.000436941758,-152.0395631,-152.0395631,-0.27441,1.4233,-3.9355,3.2883,2.413,0.14815,-0.88794,-0.69626,1.5037,3.4755
3548,0.0004819647384,0.0002705850049,-152.039518,-152.0397294,-0.26715,1.422,-3.9285,3.2926,2.4051,0.14602,-0.88876,-0.70348,1.4992,3.4701
3981,0.0003585120159,0.0001461929457,-152.0396415,-152.0398538,-0.26944,1.4216,-3.9288,3.2929,2.4174,0.13994,-0.88944,-0.7032,1.5018,3.4723
4466,0.0002032489984,6.732749947e-05,-152.0397968,-152.0399327,-0.27074,1.4234,-3.9309,3.3022,2.4156,0.15726,-0.88293,-0.70076,1.5055,3.4771
5011,4.920235892e-05,4.402898236e-05,-152.0399508,-152.039956,-0.26766,1.4242,-3.9307,3.2977,2.4179,0.15106,-0.87988,-0.70149,1.5024,3.4823
5623,1.743975145e-05,1.122316266e-05,-152.0399826,-152.0399888,-0.26807,1.4236,-3.9246,3.2968,2.4188,0.15164,-0.87679,-0.70164,1.5033,3.4817
6309,3.851203218e-06,4.56177645e-07,-152.0399961,-152.0399995,-0.26773,1.4237,-3.9242,3.2973,2.4191,0.15052,-0.87703,-0.70051,1.5008,3.4812
7079,1.065054931e-06,1.501420854e-07,-152.0399989,-152.0399998,-0.26722,1.4238,-3.9254,3.297,2.4192,0.15074,-0.87865,-0.70094,1.5001,3.4814
7943,3.657663683e-08,3.585770969e-08,-152.04,-152.04,-0.26711,1.4239,-3.9248,3.2968,2.4192,0.15039,-0.87831,-0.70079,1.5,3.4808
8457,9.306944548e-09,9.306944548e-09,-152.04,-152.04,-0.26704,1.424,-3.9248,3.2968,2.4192,0.15047,-0.87835,-0.70076,1.4999,3.4808
8480,3.927689818e-08,9.306944548e-09,-152.04,-152.04,-0.26704,1.424,-3.9248,3.2968,2.4192,0.15047,-0.87835,-0.70076,1.4999,3.4808
1,135.9618676,135.9618676,110.7118676,110.7118676,-3.0039,1.262,2.2092,3.5327,3.1516,4.7969,-1.0798,-2.6985,-3.0939,-2.3595
2,72.7564694,72.7564694,47.5064694,47.5064694,3.7293,-2.0695,-3.9355,-4.2787,3.4631,-0.88687,-1.5482,1.9142,0.92275,3.5742
3,29.07783629,29.07783629,3.827836291,3.827836291,4.5205,-1.4379,-3.0891,-2.0306,2.2291,-1.8408,-4.1519,-0.48252,4.1545,-4.7552
4,136.7090102,29.07783629,111.4590102,3.827836291,3.7296,3.0769,-0.26689,-2.1577,-4.5621,-0.26984,4.7875,-1.601,-0.84414,0.51542
5,143.1326777,29.07783629,117.8826777,3.827836291,-3.0217,2.3435,-0.23567,-0.26099,2.0997,-3.4635,4.3418,3.0106,-0.39545,-0.26922
6,177.1798455,29.07783629,151.9298455,3.827836291,-2.7307,0.00087996,2.7532,-1.2448,-0.23168,-1.7059,2.9452,4.573,-2.5015,1.6284
7,137.362612,29.07783629,112.112612,3.827836291,4.2958,0.42744,2.7784,-2.2874,-0.70911,2.4254,1.9043,3.617,-4.1738,1.5666
8,148.4399539,29.07783629,123.1899539,3.827836291,-3.3572,-2.6589,-4.5018,-2.7024,1.2261,-2.4051,2.0909,-0.84045,-3.5396,2.2522
10,181.5693783,29.07783629,156.3193783,3.827836291,0.75498,4.5278,1.4168,2.7152,-4.4405,-1.3716,4.6451,1.0948,1.8683,-0.32078
11,111.8700215,29.07783629,86.6200215,3.827836291,-0.58389,0.11221,-0.93033,4.5237,1.4726,0.85544,-1.2822,0.073483,4.0706,3.0118
12,82.93567366,29.07783629,57.68567366,3.827836291,2.7562,-0.49486,2.5801,-0.84962,-2.4279,-0.38282,2.0335,-1.291,4.373,-2.0473
14,73.86212293,26.64927481,48.61212293,1.39927481,-0.92718,2.5575,3.4353,-2.7905,-0.50084,-1.3461,-1.0298,0.32882,-0.12626,-3.5763
15,190.0885812,26.64927481,164.8385812,1.39927481,3.1573,-0.49936,-3.2869,4.8581,-4.1633,-4.7203,-2.3472,1.0158,4.1037,3.8964
17,177.8912801,26.64927481,152.6412801,1.39927481,-3.0962,0.80064,-4.2009,0.64466,-4.9583,-1.4943,2.0915,-4.2132,-2.8495,-4.4799
19,98.44002768,26.64927481,73.19002768,1.39927481,-2.5424,1.9748,2.495,-4.0821,-0.93228,-3.4801,-3.0815,-3.1755,4.13,-3.1444
22,72.7564694,26.64927481,47.5064694,1.39927481,3.7293,-2.0695,-3.9355,-4.2787,3.4631,-0.88687,-1.5482,1.9142,0.92275,3.5742
25,143.1326777,26.64927481,117.8826777,1.39927481,-3.0217,2.3435,-0.23567,-0.26099,2.0997,-3.4635,4.3418,3.0106,-0.39545,-0.26922
28,148.4399539,26.64927481,123.1899539,1.39927481,-3.3572,-2.6589,-4.5018,-2.7024,1.2261,-2.4051,2.0909,-0.84045,-3.5396,2.2522
31,111.8700215,26.64927481,86.6200215,1.39927481,-0.58389,0.11221,-0.93033,4.5237,1.4726,0.85544,-1.2822,0.073483,4.0706,3.0118
35,190.0885812,26.64927481,164.8385812,1.39927481,3.1573,-0.49936,-3.2869,4.8581,-4.1633,-4.7203,-2.3472,1.0158,4.1037,3.8964
39,98.44002768,26.64927481,73.19002768,1.39927481,-2.5424,1.9748,2.495,-4.0821,-0.93228,-3.4801,-3.0815,-3.1755,4.13,-3.1444
44,159.1765935,26.64927481,133.9265935,1.39927481,2.9985,1.9245,-2.6489,-3.5992,-4.5121,-2.5211,6.4337,-3.2832,-0.79414,-3.5343
50,168.5023606,26.64927481,143.2523606,1.39927481,-2.2921,3.0392,-0.11123,1.9302,-2.3029,-2.4683,4.5951,1.9693,3.0098,-0.37078
56,122.1653368,26.64927481,96.91533685,1.39927481,-0.6325,0.92674,1.9176,2.5949,-0.00083995,5.6837,-3.7436,2.0486,-0.89936,-0.53333
63,29.07783629,26.64927481,3.827836291,1.39927481,4.5205,-1.4379,-3.0891,-2.0306,2.2291,-1.8408,-4.1519,-0.48252,4.1545,-4.7552
70,168.5023606,26.64927481,143.2523606,1.39927481,-2.2921,3.0392,-0.11123,1.9302,-2.3029,-2.4683,4.5951,1.9693,3.0098,-0.37078
79,98.44002768,26.64927481,73.19002768,1.39927481,-2.5424,1.9748,2.495,-4.0821,-0.93228,-3.4801,-3.0815,-3.1755,4.13,-3.1444
89,54.13748272,26.64927481,28.88748272,1.39927481,3.3527,0.63497,-2.5537,-0.7825,0.83306,-4.3542,-1.9361,-1.3292,5.3659,0.45782
100,38.67449185,22.04113257,13.42449185,-3.208867432,1.8929,-0.22416,1.4711,-0.28565,1.896,4.006,-3.371,-0.55978,1.2143,-1.2959
112,35.32902955,22.04113257,10.07902955,-3.208867432,1.3322,1.3674,1.6727,-2.1009,0.66157,-2.4568,-3.6575,-2.0807,3.7188,-2.165
125,107.0682384,22.04113257,81.81823835,-3.208867432,3.5586,2.8004,-3.3784,-1.997,1.4367,-5.9608,4.2418,1.3609,1.5111,-0.33004
141,68.3157431,21.69886485,43.0657431,-3.551135149,4.2957,0.40754,3.1285,0.54417,2.2658,1.7255,-3.1781,-1.3664,-4.3883,-1.1817
158,53.22077316,21.69886485,27.97077316,-3.551135149,1.3819,1.5131,-0.84175,1.5179,0.35565,0.83687,0.44399,-0.95385,2.362,1.0367
177,85.07874658,19.34439051,59.82874658,-5.905609488,3.7455,2.737,-0.10804,-1.3592,1.8313,-0.19768,-3.7124,-2.1311,-7.3171,-2.5133
199,42.6432318,15.80147938,17.3932318,-9.448520618,0.3668,2.2961,1.6636,-1.3277,0.48724,-1.2002,-0.52057,-1.5756,3.208,-4.2754
223,19.78471181,15.65770792,-5.465288191,-9.592292082,4.7651,-0.32091,-2.5877,-3.1923,3.075,-3.2968,-3.549,-2.6212,2.3247,-4.0944
251,70.5861686,6.336780451,45.3361686,-18.91321955,1.9744,-1.0233,-1.4872,4.4237,0.62676,-0.33191,-0.15194,-0.58642,3.0125,-0.45617
281,56.23381962,6.336780451,30.98381962,-18.91321955,3.3014,1.8353,3.3174,-2.2034,1.134,-1.5402,-0.72145,-2.1551,-2.0356,0.65654
316,28.48271617,6.336780451,3.232716171,-18.91321955,1.048,0.30739,1.9219,-2.2276,2.5712,0.30743,-2.7433,-0.32337,-1.4191,-2.2857
354,20.72824224,4.051997506,-4.521757762,-21.19800249,2.2918,2.6925,1.5646,-2.5728,3.6542,-0.27463,-1.9321,-0.7993,0.37112,-0.86141
398,7.246782056,4.051997506,-18.00321794,-21.19800249,4.1126,1.783,-1.3599,-2.3428,2.3994,-0.507,-2.6985,-1.8353,0.80605,-4.7619
446,9.762681882,3.878192082,-15.48731812,-21.37180792,4.4241,1.5146,-1.5691,-4.6113,4.3,-0.14919,-1.8831,-2.5475,1.825,-2.3411
501,15.1391599,3.256642117,-10.1108401,-21.99335788,3.2208,0.50262,0.75048,-1.8673,1.9357,0.65425,-2.0058,0.4901,2.773,-2.3963
562,9.236519235,3.256642117,-16.01348076,-21.99335788,2.635,0.29726,-1.5408,-3.6218,5.3159,0.079608,-1.3444,-1.6507,1.6289,-1.983
630,4.010336291,1.489933407,-21.23966371,-23.76006659,3.9421,0.3413,-1.084,-0.66094,3.6287,0.26615,-1.5808,-1.9074,0.82736,-3.1058
707,4.435756415,1.489933407,-20.81424358,-23.76006659,3.4446,0.59796,-0.84563,-2.4745,4.3446,0.73087,-1.6094,-2.1806,1.1391,-3.798
794,2.907514367,0.7529759664,-22.34248563,-24.49702403,3.9433,1.2785,-1.6644,-1.0023,3.3106,-0.045033,-2.8177,-1.1481,1.7605,-3.1595
891,6.981342788,0.6050304599,-18.26865721,-24.64496954,3.8117,0.96026,-1.0959,-1.6972,3.6086,-0.3487,-2.1437,-4.2842,1.7057,-2.6039
1000,1.272218278,0.4667742402,-23.97778172,-24.78322576,3.8897,0.47166,-1.1677,-1.8957,3.5169,-0.65161,-3.0559,-1.8205,1.8266,-2.9676
1122,7.039115027,0.3943278608,-18.21088497,-24.85567214,2.7659,0.76325,-1.4065,-2.3044,3.5509,0.024893,-4.8616,-1.6633,1.9902,-2.8217
1258,0.433018144,0.2118650342,-24.81698186,-25.03813497,3.6022,0.72633,-1.4203,-2.2713,3.4796,-0.08934,-2.9861,-1.7744,1.6322,-2.7834
1412,0.932292656,0.1629949564,-24.31770734,-25.08700504,3.6429,0.57587,-1.6068,-2.027,3.4428,-0.13025,-2.2114,-1.8328,0.47521,-2.3826
1584,0.1599960366,0.08890380584,-25.09000396,-25.16109619,3.5169,0.78187,-1.386,-2.18,3.5176,-0.25123,-2.2864,-1.9019,1.3306,-2.7839
1778,2.406477593,0.07181179972,-22.84352241,-25.1781882,3.8405,0.72632,0.098774,-2.2412,3.2992,-0.20789,-2.4901,-1.8359,1.2168,-2.7534
