0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
44,836.7677401,423.5940774,952.4477401,539.2740774,-4.32,-3.5702,3.7726,-4.1451,-1.1713,-1.8884,0.0093961,-2.7278,0.11779,-1.7168
50,5220.362293,423.5940774,5336.042293,539.2740774,-0.48716,-0.088259,0.94628,-3.4263,0.52948,-4.0338,-2.9128,-5.5653,3.3995,3.3761
56,2547.545567,423.5940774,2663.225567,539.2740774,-2.9727,-0.18983,-5.0375,1.6641,-0.74058,1.6018,2.0256,2.3048,0.49002,3.385
63,1710.378003,423.5940774,1826.058003,539.2740774,2.2276,1.5903,0.56716,-3.6023,-3.3132,1.5104,1.711,-4.6835,1.1252,-1.8545
70,5220.362293,423.5940774,5336.042293,539.2740774,-0.48716,-0.088259,0.94628,-3.4263,0.52948,-4.0338,-2.9128,-5.5653,3.3995,3.3761
79,682.5167222,423.5940774,798.1967222,539.2740774,1.441,-4.6772,-1.3965,0.050429,-2.0096,-8.3727,-2.0945,0.14197,0.19121,-1.368
89,778.3869228,324.1015069,894.0669228,439.7815069,4.4307,0.42878,4.1984,-2.513,-0.3109,-1.5406,0.29799,-4.122,-2.7011,0.51651
100,761.5319904,324.1015069,877.2119904,439.7815069,2.1966,-0.44847,1.8752,-1.9767,-3.1402,-3.2426,1.0445,-4.2506,-5.0099,0.49754
112,2200.278744,324.1015069,2315.958744,439.7815069,1.0508,-2.8897,-3.4557,2.0558,-0.77403,0.45416,-0.1702,-0.54543,1.6427,2.7027
125,1453.583268,324.1015069,1569.263268,439.7815069,2.4195,-4.6112,1.4311,3.1778,-1.2155,-4.7379,-2.7996,1.7959,1.9953,-1.3652
141,440.0418741,300.6041289,555.7218741,416.2841289,4.9239,-3.5993,-1.0621,-3.4069,-1.5607,-4.6919,-1.0041,-3.0929,-3.9622,-2.6843
158,866.9998579,300.6041289,982.6798579,416.2841289,6.0279,-1.9423,-1.5834,-0.88726,-2.0388,-4.1352,-4.203,-2.8872,0.45532,-0.71362
177,573.6626993,253.0281674,689.3426993,368.7081674,-3.6807,6.6097,4.6211,0.142,1.6119,-1.9087,-3.0014,0.22942,-0.81349,-2.522
199,380.2710792,249.4907092,495.9510792,365.1707092,2.6056,-1.2049,-4.2891,1.3536,-1.6659,-3.5748,-1.7804,0.0027264,-1.1195,-0.15056
223,555.9995497,151.7928062,671.6795497,267.4728062,3.0863,0.44295,-4.9494,-2.3696,0.058998,-0.37261,-3.5783,-1.9615,-1.6885,-3.1712
251,261.6066965,151.7928062,377.2866965,267.4728062,-1.4021,0.13809,2.4094,2.2964,-1.3503,-2.765,-3.9107,2.2883,-1.476,-3.6171
281,505.7122083,151.7928062,621.3922083,267.4728062,2.7428,-3.0563,1.8953,-3.0591,-2.4022,-3.7295,-1.4219,-1.9509,-1.6558,0.064477
316,307.8248202,151.7928062,423.5048202,267.4728062,1.6788,-2.3071,3.7912,-1.6527,-3.4522,-3.0597,-2.5023,-0.3367,-6.0088,-0.2226
354,303.6928754,139.8403363,419.3728754,255.5203363,0.93942,-2.041,1.3942,-0.033358,-1.5937,-2.0259,-1.0781,-0.70107,-2.6888,-0.14772
398,152.6796631,139.8403363,268.3596631,255.5203363,0.60242,-3.7547,1.7492,1.0076,-2.6451,-1.7568,-5.2171,0.7482,-3.2916,-1.1007
446,256.5183438,125.4910025,372.1983438,241.1710025,-5.2237,-7.7265,0.65342,4.0009,-0.064932,-2.8057,-1.5813,0.17949,-2.6423,-1.316
501,250.9379836,125.4910025,366.6179836,241.1710025,1.5226,-8.6467,2.9151,1.9232,-3.257,-2.7319,-4.5832,1.1229,-2.7246,-0.18026
562,258.7432805,125.4910025,374.4232805,241.1710025,0.91025,3.2187,-4.7022,1.2845,-2.0429,-3.9092,-3.7663,3.5895,-3.6221,-0.099475
630,131.0063114,103.3282425,246.6863114,219.0082425,-0.068357,-1.5345,-0.81371,3.1073,-3.3928,-3.0234,-2.9047,2.0562,-3.1572,-1.1467
707,141.9450914,76.06672752,257.6250914,191.7467275,0.68066,-4.1304,-0.46172,1.8418,-2.638,-2.6337,-4.2982,1.0996,-2.8876,-1.602
794,103.8136717,68.09004456,219.4936717,183.7700446,-1.7743,-0.64111,1.9767,2.946,-3.611,-3.3714,-2.5948,2.0338,-2.6618,-1.4838
891,140.2513722,68.09004456,255.9313722,183.7700446,-3.8799,-0.66888,-1.1059,0.12001,-3.6236,-2.6677,-4.2537,-0.29873,-3.9795,-2.2526
1000,120.8486424,68.09004456,236.5286424,183.7700446,-2.5381,-1.6275,0.99186,2.7771,-2.9985,-2.558,-4.1558,1.7916,-2.7378,-1.2237
1122,111.4880482,57.55532803,227.1680482,173.235328,-2.3998,1.0121,-3.035,3.1861,-3.4784,-3.3091,-4.38,2.8225,-4.3192,-1.0834
1258,122.7588199,57.55532803,238.4388199,173.235328,0.33975,0.62652,0.23591,4.542,-3.4472,-2.2309,-4.2083,2.1196,-4.1371,-1.1661
1412,117.8581368,57.55532803,233.5381368,173.235328,-0.95475,-0.26103,-0.63872,3.124,-3.7105,-2.8743,-5.6756,2.2255,-3.6004,-1.6602
1584,66.39967218,57.55532803,182.0796722,173.235328,-2.3453,-0.50772,0.1933,3.1862,-3.5827,-2.9176,-4.0902,2.286,-3.2343,-1.6106
1778,153.3508537,57.55532803,269.0308537,173.235328,0.30599,0.92945,0.33887,3.5421,-3.4094,-3.3401,-4.6567,2.5117,-3.3197,-0.87496
1995,80.28068113,57.55532803,195.9606811,173.235328,-0.032707,-0.11874,1.6259,2.735,-3.4667,-3.2077,-4.4487,2.3697,-3.8751,-1.0098
2238,71.83354241,56.46215848,187.5135424,172.1421585,0.060711,-0.078347,-0.57097,3.8323,-3.4681,-2.7294,-4.1957,2.2463,-3.0879,-1.1701
2511,56.46215848,56.46215848,172.1421585,172.1421585,-0.16679,0.44354,0.8426,3.1922,-3.5572,-4.2909,-4.4803,1.9679,-3.1884,-1.3049
2818,187.5539162,56.46215848,303.2339162,172.1421585,0.095123,0.54969,-0.22933,3.3833,-3.5263,-2.9527,-5.4176,1.038,-3.2444,-1.043
3162,152.8755953,56.46215848,268.5555953,172.1421585,-0.30543,-0.31067,-1.61,3.7693,-3.6778,-4.2009,-5.7425,2.158,-2.6627,-1.4076
3548,43.7860548,43.7860548,159.4660548,159.4660548,-0.15867,1.3944,1.2217,3.105,-3.6378,-3.8218,-4.4789,1.9753,-3.2345,-1.3219
3981,82.47132044,43.7860548,198.1513204,159.4660548,-2.0691,0.17593,0.82027,3.2892,-3.7202,-4.7491,-4.4373,2.3722,-4.2967,-1.2336
4466,68.20438252,43.7860548,183.8843825,159.4660548,0.79613,0.051899,1.073,3.1881,-3.5771,-3.7826,-4.48,2.4132,-3.4378,-1.0787
5011,113.4271634,43.7860548,229.1071634,159.4660548,-0.23229,2.3636,-0.043981,3.1766,-3.57,-4.8197,-4.7395,2.2161,-3.2574,-1.2924
5623,59.52798612,43.7860548,175.2079861,159.4660548,-1.3431,-0.21286,-1.2202,3.7233,-3.6915,-3.8254,-4.008,2.8308,-4.3331,-0.8062
6309,76.20862611,43.7860548,191.8886261,159.4660548,0.48294,1.2398,0.32162,3.0511,-3.5916,-3.7084,-4.4321,2.0341,-3.2446,-1.196
7079,76.39680898,43.7860548,192.076809,159.4660548,-1.3424,-0.90961,-2.2174,3.8781,-3.8472,-3.1922,-4.1431,2.339,-4.8222,-1.564
7943,57.42763559,37.5711657,173.1076356,153.2511657,-1.1924,-0.25168,-1.0219,3.5945,-3.5523,-3.8589,-3.9804,2.0812,-3.5365,-1.631
8912,54.9855167,37.52938333,170.6655167,153.2093833,-3.4415,-0.1558,0.18544,3.0991,-3.5713,-3.7186,-3.894,2.0114,-3.6034,-1.278
10000,50.87323741,37.52938333,166.5532374,153.2093833,-2.2026,0.98841,-0.022993,3.8589,-3.5871,-3.2785,-4.0951,2.033,-3.881,-1.3255
11220,160.6358369,33.80394866,276.3158369,149.4839487,-3.3161,0.9546,-0.10696,3.5185,-3.9404,-0.88157,-3.6502,2.0332,-3.7728,-1.3342
12589,40.58546516,28.54271595,156.2654652,144.222716,-2.0318,-0.10825,1.7473,3.1854,-3.5542,-3.2155,-3.4772,1.8724,-3.1568,-1.2793
14125,109.3434737,23.97630812,225.0234737,139.6563081,-1.38,1.029,1.6684,3.0578,-3.8353,-3.1313,-2.9643,1.9718,-2.6049,-1.3
15848,84.22247164,23.97630812,199.9024716,139.6563081,-2.5876,0.80994,-0.36959,2.6591,-3.6219,-3.3229,-3.2483,2.2758,-3.1214,-1.5469
17782,27.4573301,23.97630812,143.1373301,139.6563081,-2.2499,-0.16503,1.1143,3.0089,-3.6161,-3.2007,-3.5864,1.9317,-3.0871,-1.6808
19952,20.5950474,12.90195962,136.2750474,128.5819596,-2.1029,-1.1029,1.1538,3.1517,-3.609,-3.2323,-3.5387,1.9091,-3.19,-1.5598
20040,12.90195962,12.90195962,128.5819596,128.5819596,-2.1511,-0.9783,1.0852,3.1175,-3.6179,-3.21,-3.5492,1.9192,-3.1577,-1.547
1,1428.564419,1428.564419,1424.854419,1424.854419,-1.5237,4.407,3.2392,0.16162,-3.5353,0.34462,-2.0458,-3.2213,2.769,4.1765
2,641.4281909,641.4281909,637.7181909,637.7181909,-1.9524,0.046107,4.7686,-1.7241,3.9307,-4.0173,-2.9797,-1.9587,-0.82838,-4.1413
3,701.1620589,641.4281909,697.4520589,637.7181909,-2.6812,4.8204,2.8232,-2.6717,3.7998,4.6024,-0.066781,2.647,-3.5953,-0.31682
4,740.0035496,641.4281909,736.2935496,637.7181909,-1.7935,-2.2576,1.0556,0.48627,-1.0134,0.86354,-2.4517,-3.4215,2.2831,0.96372
5,611.4345462,611.4345462,607.7245462,607.7245462,0.41167,2.9304,-4.7853,0.046731,1.5003,-3.0451,0.39578,-0.066463,-4.519,-3.3215
6,345.5712719,345.5712719,341.8612719,341.8612719,1.7648,-4.227,-1.7739,4.6846,1.2583,1.5921,-3.7855,-2.9851,-4.9002,-1.9514
7,1497.686723,345.5712719,1493.976723,341.8612719,1.7915,1.3068,4.7008,-1.3613,-3.3399,-0.35063,-2.1407,2.738,2.7739,1.5945
8,328.0662049,328.0662049,324.3562049,324.3562049,-1.9291,0.70225,2.709,0.71451,-0.22126,-0.59114,-1.2334,-1.2424,-3.044,-1.3509
10,2754.869428,328.0662049,2751.159428,324.3562049,4.0355,0.29545,-2.9184,1.2694,1.4493,2.6537,3.2169,-0.26453,4.4738,-1.5674
11,1455.32695,328.0662049,1451.61695,324.3562049,-0.35381,1.9479,-4.811,0.23363,-3.2218,-2.1394,-1.4434,-1.3843,2.2091,4.6758
12,449.8324144,328.0662049,446.1224144,324.3562049,4.8036,-2.1789,2.0242,4.9584,-1.0499,-1.8266,-2.6493,-0.31829,-3.3729,-3.3249
14,1707.701266,328.0662049,1703.991266,324.3562049,3.8935,1.4834,0.12291,-1.2161,-3.9196,-4.8447,4.9948,3.8491,-2.7912,-2.4124
15,1098.745221,328.0662049,1095.035221,324.3562049,-3.8734,2.4521,-2.4727,-0.23714,3.4986,-0.6487,-3.4073,3.6364,-3.0002,-1.5344
17,3653.113659,328.0662049,3649.403659,324.3562049,2.1789,1.4716,-1.5272,0.48716,2.5283,3.5528,-2.4263,-1.7182,4.9352,-4.2274
19,619.516036,328.0662049,615.806036,324.3562049,3.3963,-2.3344,-3.6485,-3.4614,4.79,1.4877,-1.7836,-1.9326,0.49915,-4.223
22,641.4281909,328.0662049,637.7181909,324.3562049,-1.9524,0.046107,4.7686,-1.7241,3.9307,-4.0173,-2.9797,-1.9587,-0.82838,-4.1413
25,611.4345462,328.0662049,607.7245462,324.3562049,0.41167,2.9304,-4.7853,0.046731,1.5003,-3.0451,0.39578,-0.066463,-4.519,-3.3215
28,328.0662049,328.0662049,324.3562049,324.3562049,-1.9291,0.70225,2.709,0.71451,-0.22126,-0.59114,-1.2334,-1.2424,-3.044,-1.3509
31,1455.32695,328.0662049,1451.61695,324.3562049,-0.35381,1.9479,-4.811,0.23363,-3.2218,-2.1394,-1.4434,-1.3843,2.2091,4.6758
35,1098.745221,328.0662049,1095.035221,324.3562049,-3.8734,2.4521,-2.4727,-0.23714,3.4986,-0.6487,-3.4073,3.6364,-3.0002,-1.5344
39,619.516036,328.0662049,615.806036,324.3562049,3.3963,-2.3344,-3.6485,-3.4614,4.79,1.4877,-1.7836,-1.9326,0.49915,-4.223
44,826.9008161,328.0662049,823.1908161,324.3562049,-3.208,-0.014948,2.6607,-0.7295,-0.34089,-3.5813,-2.0082,-5.6347,1.7365,-0.71536
50,612.3245187,328.0662049,608.6145187,324.3562049,0.00063256,2.079,-2.8684,-0.39385,0.53819,0.37723,-0.33382,-0.63663,1.6431,-1.0184
56,624.455302,328.0662049,620.745302,324.3562049,1.9195,-0.44259,3.053,-5.773,0.058446,-2.8651,2.9321,-1.7147,-5.1431,0.84038
63,631.2304162,328.0662049,627.5204162,324.3562049,-3.0847,5.0139,2.8732,-2.1372,3.7994,3.0262,-3.2783,1.277,-2.4136,-3.2189
70,612.3245187,328.0662049,608.6145187,324.3562049,0.00063256,2.079,-2.8684,-0.39385,0.53819,0.37723,-0.33382,-0.63663,1.6431,-1.0184
79,619.516036,328.0662049,615.806036,324.3562049,3.3963,-2.3344,-3.6485,-3.4614,4.79,1.4877,-1.7836,-1.9326,0.49915,-4.223
89,7911.344461,328.0662049,7907.634461,324.3562049,-2.0108,-3.9736,3.0993,1.0805,1.6924,0.57706,-3.9421,-0.72908,7.6684,3.0271
100,1715.270317,328.0662049,1711.560317,324.3562049,2.28,-0.78789,0.57061,0.33972,-3.656,0.4194,-3.5173,-5.0948,3.5491,-1.4807
112,429.9015678,328.0662049,426.1915678,324.3562049,1.6413,-2.2381,1.9742,3.7861,-0.99987,0.60889,-1.477,-2.9583,-0.91524,-4.0572
125,1106.921069,328.0662049,1103.211069,324.3562049,0.80206,6.1759,-0.20874,-0.86896,-2.207,-3.9871,0.24443,3.2936,-0.40968,-1.1853
141,1224.433137,231.8746812,1220.723137,228.1646812,-6.6208,2.3686,6.502,0.99422,-1.0349,-0.99849,-1.4729,-3.0544,2.669,3.1868
158,352.1338302,231.8746812,348.4238302,228.1646812,2.7372,-1.4707,0.62894,3.6806,6.8745,4.9362,3.1172,-0.032816,-0.38809,-0.65405
177,395.7051105,219.3256765,391.9951105,215.6156765,3.7447,3.4612,-1.3732,2.503,-2.7302,2.2483,0.87868,-0.82031,-2.3035,-2.8876
199,320.2175785,219.3256765,316.5075785,215.6156765,5.8413,-5.352,-3.1247,-1.0765,4.4178,1.5517,-1.9739,-4.2557,-2.9306,1.1953
223,441.8766025,219.3256765,438.1666025,215.6156765,-2.4521,4.0157,2.0022,-1.5274,3.8001,-0.19218,-1.2672,-3.4987,-1.3589,-2.553
251,568.1749976,186.0874854,564.4649976,182.3774854,0.37506,-0.017856,-8.384,-0.17429,-3.5512,1.4768,0.50344,0.2609,-0.31576,0.52545
281,450.4605859,186.0874854,446.7505859,182.3774854,-3.5164,-0.61268,7.8328,1.564,-3.3359,2.2926,-2.9528,-1.0219,-2.0486,-1.2016
316,422.8483497,169.1645544,419.1383497,165.4545544,1.8735,0.62384,2.1373,-5.3715,0.14774,0.43409,1.5219,-2.2109,-2.4864,-1.0967
354,249.7842294,155.1352863,246.0742294,151.4252863,1.0723,0.84857,4.0508,0.23926,-1.8128,3.3636,1.1265,-0.56187,-2.6225,0.23265
398,352.1338302,155.1352863,348.4238302,151.4252863,2.7372,-1.4707,0.62894,3.6806,6.8745,4.9362,3.1172,-0.032816,-0.38809,-0.65405
446,208.2313423,137.770425,204.5213423,134.060425,5.9526,0.19989,3.7953,0.68811,2.0798,1.6283,0.040424,-4.5522,-2.8084,-0.61041
501,259.4124503,137.770425,255.7024503,134.060425,-3.4164,-3.6576,5.8409,0.59321,0.0062187,2.5023,0.035054,-2.7809,-3.8106,0.14937
562,149.0215117,137.770425,145.3115117,134.060425,1.1989,-0.032372,2.6189,0.45983,1.5282,2.1836,-0.035468,-2.9022,-3.5383,-0.14359
630,162.4579314,126.3031121,158.7479314,122.5931121,0.84501,0.24346,4.2209,0.056224,1.5194,2.17,0.28889,-3.2111,-1.9407,0.41222
707,177.6278481,123.4272603,173.9178481,119.7172603,1.8135,-0.59475,4.7856,1.9239,0.67444,1.9349,0.016474,-2.8413,-2.3303,-1.5939
794,158.0773824,123.4272603,154.3673824,119.7172603,1.5808,-1.2909,-0.187,1.4004,0.77461,1.5621,-0.4033,-2.05,-4.0283,-0.27949
891,255.8620135,123.4272603,252.1520135,119.7172603,1.7209,0.74799,1.1956,2.0481,5.3543,0.24288,-0.0055431,-3.4128,-2.9315,0.17738
1000,141.9875793,123.4272603,138.2775793,119.7172603,0.68994,0.0080395,2.9599,1.1638,2.6344,1.6363,-0.14904,-2.2857,-3.4056,-0.10114
1122,220.1289733,112.7416855,216.4189733,109.0316855,3.0268,0.33862,2.1547,0.74147,2.8638,2.4957,-0.5643,-4.1463,-4.0328,0.10749
1258,148.979606,89.50406824,145.269606,85.79406824,2.3314,0.07643,2.0204,0.14041,3.1051,2.6849,-0.48555,-2.9138,-2.8131,-0.10212
1412,155.0101825,71.34783485,151.3001825,67.63783485,4.0539,-0.70288,1.2343,2.8516,2.8151,2.4846,-0.67161,-2.9148,-2.9507,0.042432
1584,123.8812134,68.04247338,120.1712134,64.33247338,0.49616,-1.383,1.8199,4.3997,5.9242,2.6502,-0.23133,-2.3979,-2.7776,0.068763
1778,96.49303338,68.04247338,92.78303338,64.33247338,-0.12359,-2.0278,1.7045,4.5046,2.8396,3.0209,-0.21971,-3.4479,-2.6041,0.32373
1995,96.39631761,55.15473653,92.68631761,51.44473653,1.8989,-3.7384,1.2203,4.476,3.6571,3.0482,-0.46989,-2.8643,-3.431,0.073947
2238,75.85366021,55.15473653,72.14366021,51.44473653,2.222,-2.1827,0.94673,4.9636,3.6327,3.2815,-0.86217,-2.4815,-2.6375,1.0629
2511,86.9637144,55.15473653,83.2537144,51.44473653,1.4286,-1.7022,0.95849,3.4011,3.1302,2.6426,-0.70814,-2.6053,-2.6129,0.034019
2818,133.2810339,55.15473653,129.5710339,51.44473653,2.9442,-1.6128,1.5984,3.9486,3.7431,2.9537,-0.8809,-3.7282,-2.853,0.82741
3162,102.9603707,55.15473653,99.25037066,51.44473653,1.9687,-0.6654,0.58626,4.9804,4.0603,3.1877,-0.76449,-1.9657,-1.444,0.32808
3548,75.2224158,55.15473653,71.5124158,51.44473653,3.1427,-3.8065,0.94295,2.5446,4.0838,3.1735,-0.3361,-2.8582,-2.6769,-0.18433
3981,81.65818883,51.62776575,77.94818883,47.91776575,2.2232,-1.2706,1.2502,3.1773,2.4955,3.1956,-0.65232,-2.7142,-2.6647,0.044945
4466,69.21768007,51.62776575,65.50768007,47.91776575,2.9952,-2.2772,0.46349,3.3402,3.7501,3.2047,-0.14176,-2.8439,-1.797,0.40045
5011,123.5971787,51.62776575,119.8871787,47.91776575,1.792,-2.667,1.5844,3.7787,3.5882,3.0948,-0.58861,-2.0817,-2.6012,0.032092
5623,73.57138868,50.37483323,69.86138868,46.66483323,3.4046,-2.0047,0.33112,3.9767,3.1153,3.6264,-0.74213,-2.3353,-2.3863,0.18466
6309,71.34783485,44.43015374,67.63783485,40.72015374,3.552,-1.9907,0.37967,4.0031,2.5026,3.6081,-0.23141,-2.5559,-2.6837,0.014659
7079,64.24330282,37.46239025,60.53330282,33.75239025,1.242,-2.5512,0.98885,4.0937,3.702,2.9618,-0.42685,-2.4733,-3.065,0.3552
7943,57.16604326,32.82435099,53.45604326,29.11435099,2.0499,-3.1144,1.1228,4.0753,3.3101,3.6438,-0.45756,-2.0064,-2.6525,0.59016
8912,37.46239025,30.86613855,33.75239025,27.15613855,1.2299,-3.2285,1.1077,4.5421,3.2351,3.703,-0.31889,-1.8743,-2.6578,0.61638
10000,69.76047891,30.86613855,66.05047891,27.15613855,4.1448,-2.0865,1.2288,3.0936,3.6599,3.1896,-1.1245,-1.967,-3.4422,0.012669
11220,173.3490479,30.86613855,169.6390479,27.15613855,4.0636,-2.5799,1.1597,4.4347,4.0331,0.93258,-0.90152,-2.2014,-4.5208,0.47977
12589,30.86613855,30.86613855,27.15613855,27.15613855,3.0474,-2.2281,0.91046,3.1736,2.6005,3.6678,-0.37856,-1.6713,-2.7231,0.71627
14125,116.2387995,22.41301824,112.5287995,18.70301824,3.7782,-2.2827,1.2302,2.8726,1.985,3.9967,-0.41835,-1.5903,-2.5803,0.79434
15848,70.10259408,21.5262548,66.39259408,17.8162548,2.9032,-2.2317,0.94299,4.0076,2.5045,3.6691,-0.37155,-1.3747,-2.5535,0.93484
17782,43.35220442,21.5262548,39.64220442,17.8162548,2.0791,-2.7102,0.97418,3.0783,3.1076,3.1722,-0.34026,-1.5553,-2.7003,0.31168
19952,31.32924669,21.5262548,27.61924669,17.8162548,3.0901,-2.4269,0.99107,3.1556,2.6478,3.6214,-0.28609,-1.6639,-2.7148,0.70631
20040,54.70285684,21.5262548,50.99285684,17.8162548,4.2251,-2.2215,1.0706,2.6737,3.6422,3.5591,-0.77903,-1.9492,-3.0721,0.41604
1,660.1349114,660.1349114,792.3149114,792.3149114,-1.5237,4.407,3.2392,0.16162,-3.5353,0.34462,-2.0458,-3.2213,2.769,4.1765
2,683.7027632,660.1349114,815.8827632,792.3149114,-1.9524,0.046107,4.7686,-1.7241,3.9307,-4.0173,-2.9797,-1.9587,-0.82838,-4.1413
3,915.8360677,660.1349114,1048.016068,792.3149114,-2.6812,4.8204,2.8232,-2.6717,3.7998,4.6024,-0.066781,2.647,-3.5953,-0.31682
4,262.2271896,262.2271896,394.4071896,394.4071896,-1.7935,-2.2576,1.0556,0.48627,-1.0134,0.86354,-2.4517,-3.4215,2.2831,0.96372
5,762.7054604,262.2271896,894.8854604,394.4071896,0.41167,2.9304,-4.7853,0.046731,1.5003,-3.0451,0.39578,-0.066463,-4.519,-3.3215
6,913.9824028,262.2271896,1046.162403,394.4071896,1.7648,-4.227,-1.7739,4.6846,1.2583,1.5921,-3.7855,-2.9851,-4.9002,-1.9514
7,289.0693495,262.2271896,421.2493495,394.4071896,1.7915,1.3068,4.7008,-1.3613,-3.3399,-0.35063,-2.1407,2.738,2.7739,1.5945
8,327.2307436,262.2271896,459.4107436,394.4071896,-1.9291,0.70225,2.709,0.71451,-0.22126,-0.59114,-1.2334,-1.2424,-3.044,-1.3509
10,1053.126278,262.2271896,1185.306278,394.4071896,4.0355,0.29545,-2.9184,1.2694,1.4493,2.6537,3.2169,-0.26453,4.4738,-1.5674
11,890.9947033,262.2271896,1023.174703,394.4071896,-0.35381,1.9479,-4.811,0.23363,-3.2218,-2.1394,-1.4434,-1.3843,2.2091,4.6758
12,685.2005454,262.2271896,817.3805454,394.4071896,4.8036,-2.1789,2.0242,4.9584,-1.0499,-1.8266,-2.6493,-0.31829,-3.3729,-3.3249
14,1792.043298,262.2271896,1924.223298,394.4071896,3.8935,1.4834,0.12291,-1.2161,-3.9196,-4.8447,4.9948,3.8491,-2.7912,-2.4124
15,679.5479535,262.2271896,811.7279535,394.4071896,-3.8734,2.4521,-2.4727,-0.23714,3.4986,-0.6487,-3.4073,3.6364,-3.0002,-1.5344
17,1064.871905,262.2271896,1197.051905,394.4071896,2.1789,1.4716,-1.5272,0.48716,2.5283,3.5528,-2.4263,-1.7182,4.9352,-4.2274
19,966.8749922,262.2271896,1099.054992,394.4071896,3.3963,-2.3344,-3.6485,-3.4614,4.79,1.4877,-1.7836,-1.9326,0.49915,-4.223
22,683.7027632,262.2271896,815.8827632,394.4071896,-1.9524,0.046107,4.7686,-1.7241,3.9307,-4.0173,-2.9797,-1.9587,-0.82838,-4.1413
25,762.7054604,262.2271896,894.8854604,394.4071896,0.41167,2.9304,-4.7853,0.046731,1.5003,-3.0451,0.39578,-0.066463,-4.519,-3.3215
28,327.2307436,262.2271896,459.4107436,394.4071896,-1.9291,0.70225,2.709,0.71451,-0.22126,-0.59114,-1.2334,-1.2424,-3.044,-1.3509
31,890.9947033,262.2271896,1023.174703,394.4071896,-0.35381,1.9479,-4.811,0.23363,-3.2218,-2.1394,-1.4434,-1.3843,2.2091,4.6758
35,679.5479535,262.2271896,811.7279535,394.4071896,-3.8734,2.4521,-2.4727,-0.23714,3.4986,-0.6487,-3.4073,3.6364,-3.0002,-1.5344
39,966.8749922,262.2271896,1099.054992,394.4071896,3.3963,-2.3344,-3.6485,-3.4614,4.79,1.4877,-1.7836,-1.9326,0.49915,-4.223
44,389.6390684,262.2271896,521.8190684,394.4071896,-3.1791,-1.101,0.72748,0.31326,-0.34089,0.51063,-1.6818,-6.4785,1.7365,1.4337
50,343.8333648,262.2271896,476.0133648,394.4071896,0.10739,1.7941,1.1239,-0.59612,0.29739,1.0235,-1.3909,-1.6992,3.762,-0.72344
56,573.187222,262.2271896,705.367222,394.4071896,2.0606,1.2167,3.053,-4.3393,-0.96737,-1.6698,0.047931,-3.989,-4.216,2.532
63,497.9167706,262.2271896,630.0967706,394.4071896,-2.7418,6.0522,7.5108,-1.058,1.6776,3.0262,-2.4,1.0281,-1.3331,2.789
70,343.8333648,262.2271896,476.0133648,394.4071896,0.10739,1.7941,1.1239,-0.59612,0.29739,1.0235,-1.3909,-1.6992,3.762,-0.72344
79,966.8749922,262.2271896,1099.054992,394.4071896,3.3963,-2.3344,-3.6485,-3.4614,4.79,1.4877,-1.7836,-1.9326,0.49915,-4.223
89,5645.892577,262.2271896,5778.072577,394.4071896,-1.9562,-4.0357,1.5746,-0.38919,0.36803,0.57706,-2.0117,-1.5057,8.7557,5.8547
100,1890.50292,262.2271896,2022.68292,394.4071896,1.7274,0.72487,0.21344,0.86033,-1.8644,-0.35521,-4.4525,-4.5335,7.0898,0.83825
112,521.0142086,262.2271896,653.1942086,394.4071896,1.3699,-3.6586,-0.55374,-0.12455,-1.8044,2.142,-2.1583,0.90332,-0.86524,-4.8243
125,691.0409825,262.2271896,823.2209825,394.4071896,-0.48694,1.4957,-1.3931,0.19777,-0.15693,-3.6847,0.24443,2.9939,-4.469,-3.2715
141,450.9946039,142.7381446,583.1746039,274.9181446,-5.5749,-0.74219,7.4457,1.5294,-0.43413,1.6677,-2.0522,-2.0742,-0.0040476,3.1868
158,1635.185412,142.7381446,1767.365412,274.9181446,1.991,-3.4067,3.4898,3.1089,3.0059,3.1502,4.0339,-1.0437,4.7298,2.9793
177,490.6872268,142.7381446,622.8672268,274.9181446,-1.0621,1.5027,1.3278,0.69845,1.0416,2.4899,-2.6991,2.085,0.36813,-4.0531
199,441.6480739,142.7381446,573.8280739,274.9181446,6.8574,-3.2368,1.1931,-2.7415,-1.4818,0.51718,-2.874,-3.0601,-0.85358,2.8913
223,291.638318,142.7381446,423.818318,274.9181446,-1.6076,4.1421,-2.3907,-0.90499,1.8566,0.34143,-2.692,1.0759,0.45082,0.64326
251,464.4674251,142.7381446,596.6474251,274.9181446,-3.9327,1.6405,-9.5914,-2.5586,-1.594,-0.95122,-2.0526,-0.11065,1.4259,1.0041
281,207.3352289,142.7381446,339.5152289,274.9181446,-2.5448,2.9378,0.74963,-0.7955,0.0098567,-2.6784,-2.4256,2.2487,0.53327,-0.28573
316,124.2605553,124.2605553,256.4405553,256.4405553,-1.6058,-0.26976,4.3713,-2.4551,-2.1155,-0.70438,-2.5573,0.45296,0.68801,-0.53812
354,179.1396765,124.2605553,311.3196765,256.4405553,-1.1882,-0.17257,1.5511,-1.4565,-1.6017,-0.34641,0.29882,-0.7791,0.39756,0.43433
398,279.8604981,113.3711584,412.0404981,245.5511584,-1.6946,3.0306,0.61435,2.372,1.0149,-0.61093,-0.4275,0.70993,2.0767,-0.44007
